Spiel,Action,Drittel,Linien For,Nummerische Spielsituation,Schussart,Spieler Tigers,Spieler Tigers 2,XG,Taktische Spielsituation,ZOE_For,ZOE_Gegner,Schussmetrik,Schusslabels
2022-01-19_vs_PlayoffVF1FBK(A),ZOE Gegner: 17,D3,L1,5:5,,,,,Auslösung,,Bad,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 19,D2,L1,5:5,Handgelenk,Marco Oliver Gerber,,,Konter,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Tor Gegner: 7,D3,PP1,6:5,Direkt,,,,,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Tor Gegner: 4,D3,L1,5:5,Direkt,,,0.7,Konter,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Tor Gegner: 1,D1,L3,5:5,Handgelenk,,,0.6,Auslösung,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Tor Gegner: 3,D2,L2,5:5,Handgelenk,,,0.6,Konter,,,,
2022-01-19_vs_PlayoffVF1FBK(A),High Q Chance Against: 1,D1,L2,5:5,Direkt,,,0.5,Nachsetzen,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Tor Tigers: 1,D3,L2,5:5,Handgelenk,Simon Steiner,,0.4,Konter,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Tor Tigers: 2,D3,L2,5:5,Direkt,Janis Lauber,,0.4,Standart,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Tor Tigers: 3,D3,PP1,5:4,Direkt,Simon Steiner,,0.4,,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 25,D3,L2,5:5,Volley,Gustav Svensson,,0.3,Konter,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Mid Q Chance Against: 1,D1,L2,5:5,Handgelenk,,,0.3,Konter,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Mid Q Chance For: 1,D3,L2,5:5,Volley,Janis Lauber,,0.3,Festsetzen,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Tor Gegner: 5,D3,BP1,4:5,Gezogen,,,0.3,,,,,
2022-01-19_vs_PlayoffVF1FBK(A),High Q Chance Against: 2,D3,L3,5:5,Direkt,,,0.3,Konter,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Pot + Chance For: 2,D2,L2,5:5,,"Simon Steiner, Simon Steiner",,0.3,Konter,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 3,D1,L2,5:5,Gezogen,Gustav Svensson,,0.2,Konter,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 6,D1,L1,5:5,Gezogen,Marco Oliver Gerber,,0.2,Konter,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 8,D1,L1,5:5,Direkt,"Marco Oliver Gerber, Marco Oliver Gerber",,0.2,Auslösung,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 12,D2,L2,5:5,Direkt,Martin Mosimann,,0.2,Konter,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 17,D2,L1,5:5,,Matteo Steiner,,0.2,Auslösung,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 20,D2,L1,5:5,Gezogen,Matteo Steiner,,0.2,Festsetzen,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 21,D3,L2,5:5,Direkt,Kevin Kropf,,0.2,Konter,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 22,D3,L1,5:5,Volley,Marco Oliver Gerber,,0.2,Standart,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 28,D3,L2,5:5,,Kevin Kropf,,0.2,Pressing,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 29,D3,L2,5:5,Gezogen,Gustav Svensson,,0.2,Standart,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 31,D3,L2,5:5,Direkt,Marco Rentsch,,0.2,Standart,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance Against: 5,D1,L1,5:5,Gezogen,,,0.2,Konter,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance Against: 8,D1,L1,5:5,Volley,,,0.2,Konter,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance Against: 10,D1,L3,5:5,Direkt,,,0.2,Festsetzen,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance Against: 13,D2,L2,5:5,Gezogen,,,0.2,Konter,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance Against: 16,D2,L1,5:5,Gezogen,,,0.2,Auslösung,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance Against: 18,D3,L2,5:5,Handgelenk,,,0.2,Konter,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance Against: 19,D3,,5:5,Handgelenk,,,0.2,Auslösung,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance Against: 21,D3,L2,5:5,Gezogen,,,0.2,Konter,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Mid Q Chance Against: 2,D3,L1,5:5,Gezogen,,,0.2,Konter,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Tor Gegner: 2,D2,L1,5:5,Gezogen,,,0.2,Festsetzen,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Pot + Chance For: 1,D1,L2,5:5,Volley,Kevin Kropf,,0.2,Auslösung,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance Against: 6,D1,L1,5:5,Handgelenk,,,"0.1, 0.1",Festsetzen,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 1,D1,L1,5:5,Gezogen,Matteo Steiner,,0.1,Konter,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 2,D1,L2,5:5,Handgelenk,Simon Steiner,,0.1,Festsetzen,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 4,D2,L2,5:5,Gezogen,Simon Steiner,,0.1,Festsetzen,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 5,D1,L2,5:5,Gezogen,Martin Mosimann,,0.1,Auslösung,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 7,D1,L2,5:5,Volley,Simon Steiner,,0.1,Auslösung,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 9,D1,L1,5:5,Direkt,Maurice Aebersold,,0.1,Festsetzen,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 10,D1,L1,5:5,Direkt,Stefan Siegenthaler,,0.1,Festsetzen,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 11,D2,L2,5:5,Gezogen,Simon Steiner,,0.1,Festsetzen,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 13,D2,L2,5:5,Gezogen,Simon Steiner,,0.1,Standart,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 14,D2,L2,5:5,Gezogen,Martin Mosimann,,0.1,Standart,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 15,D2,L1,5:5,Handgelenk,Maurice Aebersold,,0.1,Konter,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 16,D2,L2,5:5,Direkt,Gustav Svensson,,0.1,Standart,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 18,D2,L1,5:5,,Maurice Aebersold,,0.1,Festsetzen,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 23,D3,L1,5:5,,Marco Oliver Gerber,,0.1,Konter,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 24,D3,L1,5:5,Gezogen,Matteo Steiner,,0.1,Standart,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 26,D3,L2,5:5,Gezogen,Simon Steiner,,0.1,Standart,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 27,D3,L2,5:5,Handgelenk,Simon Steiner,,0.1,Standart,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 30,D3,L2,5:5,Handgelenk,Kevin Kropf,,0.1,Auslösung,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 32,D3,L1,5:5,Direkt,Maurice Aebersold,,0.1,Festsetzen,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 33,D3,L2,5:5,Gezogen,Marco Rentsch,,0.1,Konter,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance For: 34,D3,L2,5:5,Gezogen,Gustav Svensson,,0.1,Auslösung,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance Against: 1,D1,L1,5:5,Direkt,,,0.1,Auslösung,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance Against: 2,D1,L2,5:5,Gezogen,,,0.1,Auslösung,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance Against: 3,D1,L2,5:5,Handgelenk,,,0.1,Auslösung,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance Against: 4,D1,L3,5:5,Gezogen,,,0.1,Festsetzen,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance Against: 7,D1,L3,5:5,Volley,,,0.1,Auslösung,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance Against: 9,D1,L2,5:5,Direkt,,,0.1,Festsetzen,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance Against: 11,D1,L1,5:5,Handgelenk,,,0.1,Auslösung,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance Against: 12,D1,L1,5:5,Gezogen,,,0.1,Auslösung,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance Against: 14,D2,L3,5:5,Gezogen,,,0.1,Standart,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance Against: 15,D2,L1,5:5,Direkt,,,0.1,Standart,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance Against: 17,D2,L1,5:5,Handgelenk,,,0.1,Konter,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Low Q Chance Against: 20,D3,L2,5:5,Handgelenk,,,0.1,Konter,,,,
2022-01-19_vs_PlayoffVF1FBK(A),Tor Gegner: 6,D3,PP1,6:5,Gezogen,,,0.1,,,,,
