Spiel,Action,Drittel,Linien For,Nummerische Spielsituation,Schussart,Spieler Tigers,Spieler Tigers 2,XG,Taktische Spielsituation,ZOE_For,ZOE_Gegner,Schussmetrik,Schusslabels
2022-01-21_vs_VF5,Low Q Chance For: 27,D3,L2,5:5,"0.1, Gezogen",Kevin Kropf,,,Festsetzen,,,,
2022-01-21_vs_VF5,Low Q Chance For: 28,D3,L1,5:5,"0.1, Gezogen",Stefan Siegenthaler,,,Standart,,,,
2022-01-21_vs_VF5,Low Q Chance For: 29,D3,,5:5,"0.1, Gezogen",Stefan Siegenthaler,,,Festsetzen,,,,
2022-01-21_vs_VF5,Low Q Chance For: 30,D3,L2,5:5,0.2,Gustav Svensson,,,Festsetzen,,,,
2022-01-21_vs_VF5,Low Q Chance For: 31,D3,L2,5:5,"0.1, Gezogen",Janis Lauber,,,Konter,,,,
2022-01-21_vs_VF5,Low Q Chance For: 32,D3,L1,5:5,0.1,Martin Mosimann,,,Festsetzen,,,,
2022-01-21_vs_VF5,Low Q Chance For: 33,D3,L2,5:5,"0.2, Direkt",Janis Lauber,,,Festsetzen,,,,
2022-01-21_vs_VF5,Low Q Chance For: 34,D3,L1,5:5,"0.2, Gezogen",Matteo Steiner,,,Konter,,,,
2022-01-21_vs_VF5,Low Q Chance Against: 1,D1,L1,5:5,0.2,,,,Festsetzen,,,,
2022-01-21_vs_VF5,Low Q Chance Against: 2,D1,L2,5:5,"Direkt, 0.1",,,,Nachsetzen,,,,
2022-01-21_vs_VF5,Low Q Chance Against: 3,D1,L1,5:5,"Direkt, 0.3",,,,Standart,,,,
2022-01-21_vs_VF5,Low Q Chance Against: 4,D1,L3,5:5,Gezogen,,,,Auslösung,,,,
2022-01-21_vs_VF5,Low Q Chance Against: 5,D1,L2,5:5,"Gezogen, 0.2",,,,Auslösung,,,,
2022-01-21_vs_VF5,Low Q Chance Against: 6,D1,L1,5:5,0.1,,,,Standart,,,,
2022-01-21_vs_VF5,Low Q Chance Against: 7,D1,L1,5:5,"Direkt, 0.1",,,,Auslösung,,,,
2022-01-21_vs_VF5,Low Q Chance Against: 8,D2,L1,5:5,"Handgelenk, 0.2",,,,Festsetzen,,,,
2022-01-21_vs_VF5,Low Q Chance Against: 9,D2,L2,5:5,"Direkt, 0.3",,,,Auslösung,,,,
2022-01-21_vs_VF5,Low Q Chance Against: 10,D2,L1,5:5,"Direkt, 0.2",,,,Standart,,,,
2022-01-21_vs_VF5,Low Q Chance Against: 11,D2,L1,5:5,"Gezogen, 0.1",,,,Konter,,,,
2022-01-21_vs_VF5,Low Q Chance Against: 12,D2,L2,5:5,"Gezogen, 0.1",,,,Auslösung,,,,
2022-01-21_vs_VF5,Low Q Chance Against: 13,D2,L1,5:5,"Gezogen, Gezogen, 0.1",,,,Auslösung,,,,
2022-01-21_vs_VF5,Low Q Chance Against: 14,D3,L1,5:5,"Direkt, 0.3",,,,Festsetzen,,,,
2022-01-21_vs_VF5,Low Q Chance Against: 15,D3,L2,5:5,"Handgelenk, 0.1",,,,Konter,,,,
2022-01-21_vs_VF5,Low Q Chance Against: 16,D3,L1,5:5,"Gezogen, 0.2",,,,Konter,,,,
2022-01-21_vs_VF5,Low Q Chance Against: 17,D3,L3,5:5,"Gezogen, 0.2",,,,Festsetzen,,,,
2022-01-21_vs_VF5,Low Q Chance Against: 18,D3,L3,5:5,"Gezogen, 0.2",,,,Konter,,,,
2022-01-21_vs_VF5,Low Q Chance Against: 19,D3,L2,5:5,"Direkt, 0.2",,,,Konter,,,,
2022-01-21_vs_VF5,Mid Q Chance Against: 1,D1,L1,5:5,"Direkt, 0.4",,,,Konter,,,,
2022-01-21_vs_VF5,Mid Q Chance Against: 2,D1,L1,5:5,"Direkt, 0.4",,,,Auslösung,,,,
2022-01-21_vs_VF5,Mid Q Chance Against: 3,D3,L1,5:5,"Direkt, 0.3",,,,Konter,,,,
2022-01-21_vs_VF5,Mid Q Chance Against: 4,D3,L3,5:5,"Gezogen, 0.4",,,,Konter,,,,
2022-01-21_vs_VF5,Mid Q Chance For: 1,D1,L2,5:5,"Direkt, 0.5","Kevin Kropf, Kevin Kropf",,,Standart,,,,
2022-01-21_vs_VF5,Mid Q Chance For: 2,D1,L1,5:5,"0.4, Gezogen",Janis Lauber,,,Konter,,,,
2022-01-21_vs_VF5,Mid Q Chance For: 3,D3,L1,5:5,"0.3, Gezogen",Christian Stucki,,,Festsetzen,,,,
2022-01-21_vs_VF5,Tor Gegner: 1,D1,L3,5:5,Direkt,,,,Nachsetzen,,,,
2022-01-21_vs_VF5,Tor Gegner: 2,D1,L1,5:5,Direkt,,,,Standart,,,,
2022-01-21_vs_VF5,Tor Gegner: 3,D1,L2,5:5,Direkt,,,,Auslösung,,,,
2022-01-21_vs_VF5,Tor Gegner: 4,D2,L2,5:5,0.1,,,,Nachsetzen,,,,
2022-01-21_vs_VF5,Tor Gegner: 5,D2,BP2,4:5,Handgelenk,,,,,,,,
2022-01-21_vs_VF5,Tor Gegner: 6,D3,PP1,5:4,Direkt,,,,,,,,
2022-01-21_vs_VF5,Tor Gegner: 7,D3,L1,5:5,Gezogen,,,,Standart,,,,
2022-01-21_vs_VF5,Tor Gegner: 8,D3,L3,5:5,"Direkt, 0.5",,,,Konter,,,,
2022-01-21_vs_VF5,Tor Gegner: 9,D3,6:5,6:5,Direkt,,,,Standart,,,,
2022-01-21_vs_VF5,High Q Chance For: 1,D2,L1,5:5,"0.4, Volley",Marco Oliver Gerber,,,Nachsetzen,,,,
2022-01-21_vs_VF5,Tor Tigers: 1,D2,,5:5,"0.1, Gezogen",Martin Mosimann,,,Festsetzen,,,,
2022-01-21_vs_VF5,Tor Tigers: 2,D3,PP1,5:4,Direkt,Marco Rentsch,,,,,,,
2022-01-21_vs_VF5,Tor Tigers: 3,D3,L2,5:5,0.3,Janis Lauber,,,Nachsetzen,,,,
2022-01-21_vs_VF5,Tor Tigers: 4,D3,L1,5:5,0.6,Matteo Steiner,,,Auslösung,,,,
2022-01-21_vs_VF5,Tor Tigers: 5,D3,L2,5:5,0.4,Janis Lauber,,,Festsetzen,,,,
2022-01-21_vs_VF5,High Q Chance Against: 1,D1,L2,5:5,"Direkt, 0.6",,,,Konter,,,,
2022-01-21_vs_VF5,High Q Chance Against: 2,D3,L1,5:5,"Gezogen, 0.5",,,,Konter,,,,
2022-01-21_vs_VF5,High Q Chance Against: 3,D3,L1,5:5,"Direkt, 0.5",,,,Nachsetzen,,,,
2022-01-21_vs_VF5,High Q Chance Against: 4,D3,L3,5:5,"Direkt, 0.5",,,,Konter,,,,
2022-01-21_vs_VF5,Pot + Chance For: 1,D1,L2,5:5,0.2,Simon Steiner,,,Konter,,,,
2022-01-21_vs_VF5,Pot + Chance For: 2,D1,L1,5:5,0.3,Janis Lauber,,,Konter,,,,
2022-01-21_vs_VF5,Pot + Chance For: 3,D3,L1,5:5,0.3,"Matteo Steiner, Matteo Steiner",,,Konter,,,,
2022-01-21_vs_VF5,Pot + Chance For: 4,D3,L2,5:5,"0.1, Volley",Simon Steiner,,,Konter,,,,
2022-01-21_vs_VF5,Pot + Chance For: 5,D3,L2,5:5,0.3,Kevin Kropf,,,Festsetzen,,,,
2022-01-21_vs_VF5,Pot + Chance For: 6,D3,L2,5:5,0.2,Janis Lauber,,,Festsetzen,,,,
