Spiel,Action,Ballbesitzwechsel,Drittel,Linien For,Nachsetzen_Good_Bad,Nummerische Spielsituation,Schusslabels,Schussmetrik,Spieler Tigers,Spieler Tigers 2,Taktische Spielsituation,XG,ZOE_For,ZOE_Against
MS6_FBK,Mid Q Chance For: 3,Ballbesitzwechsel Ja,D1,L3,,5:5,Gezogen,Geblockt,Gian Mühlemann,Matteo Steiner,Auslösung,0.3,,
MS6_FBK,Mid Q Chance For: 4,Ballbesitzwechsel Nein,D1,L3,,5:5,Gezogen,Auf Tor,Gian Mühlemann,Christian Stucki,Konter,0.3,,
MS6_FBK,Mid Q Chance For: 5,Ballbesitzwechsel Nein,D3,PP1,,5:4,Volley,Neben Tor,Thomas Gfeller,Kevin Kropf,,0.3,,
MS6_FBK,Mid Q Chance For: 6,Ballbesitzwechsel Nein,D3,PP1,,5:4,Direkt,Neben Tor,Thomas Gfeller,Steiner Simon,,0.3,,
MS6_FBK,Pot + Chance Against: 1,Ballbesitzwechsel Ja,D1,L1,,5:5,Direkt,,,,Festsetzen,0.3,,
MS6_FBK,Pot + Chance Against: 2,Ballbesitzwechsel Nein,D1,L2,,5:5,Volley,,,,Konter,0.3,,
MS6_FBK,Pot + Chance Against: 3,Ballbesitzwechsel Nein,D3,L2,,5:5,Volley,,,,Standart,0.3,,
MS6_FBK,Tor Gegner: 1,,D2,L1,,5:5,Direkt,,,,Festsetzen,0.5,,
MS6_FBK,Tor Gegner: 2,,D2,L1,,5:5,Volley,,,,Standart,0.5,,
MS6_FBK,Tor Tigers: 1,,D1,L3,,5:5,Gezogen,,Martin Mosimann,Gian Mühlemann,Konter,0.4,,
MS6_FBK,Tor Tigers: 2,,D1,L3,,5:5,Direkt,,Gian Mühlemann,Matteo Steiner,Festsetzen,0.4,,
MS6_FBK,Tor Tigers: 3,,D1,L1,,5:5,Gezogen,,Steiner Simon,Martin Mosimann,Konter,0.4,,
MS6_FBK,Tor Tigers: 4,,D2,L2,,5:5,Direkt,,Nick Pfister,Daniel Hernandez,Festsetzen,0.5,,
MS6_FBK,Tor Tigers: 5,,D2,PP1,,5:4,Gezogen,,Janis Lauber,Matteo Steiner,,0.3,,
MS6_FBK,Tor Tigers: 6,,D2,PP1,,5:4,Gezogen,,Kevin Kropf,Janis Lauber,,0.3,,
