Spiel,Action,Ballbesitzwechsel,Drittel,Linien For,Nachsetzen_Good_Bad,Nummerische Spielsituation,Schusslabels,Schussmetrik,Spieler Tigers,Spieler Tigers 2,Taktische Spielsituation,XG,ZOE_For,ZOE_Against
MS15_Malans,ZOE Gegner: 7,Ballbesitzwechsel Ja,D2,L3,,5:5,,,,,Auslösung,,,Bad
MS15_Malans,ZOE Gegner: 8,Ballbesitzwechsel Ja,D2,L1,,5:5,,,,,Auslösung,,,Bad
MS15_Malans,ZOE Gegner: 9,Ballbesitzwechsel Nein,D2,L1,,5:5,,,,,Auslösung,,,Good
MS15_Malans,ZOE Gegner: 10,Ballbesitzwechsel Ja,D2,L2,,5:5,,,,,Auslösung,,,Bad
MS15_Malans,ZOE Gegner: 11,Ballbesitzwechsel Nein,D1,L3,,5:5,,,,,Auslösung,,,Bad
MS15_Malans,ZOE Gegner: 12,Ballbesitzwechsel Ja,D3,L1,,5:5,,,,,Auslösung,,,Bad
MS15_Malans,Zone-Exits: 1,Ballbesitzwechsel Ja,D1,L2,,5:5,,,Lucas Schlegel,,Auslösung,,Bad,
MS15_Malans,Zone-Exits: 2,Ballbesitzwechsel Nein,D1,L2,,5:5,,,Lucas Schlegel,Janis Lauber,Zone-Exits,,Good,
MS15_Malans,Zone-Exits: 3,Ballbesitzwechsel Nein,D1,L1,,5:5,,,Steiner Luca,,Auslösung,,Good,
MS15_Malans,Zone-Exits: 4,Ballbesitzwechsel Nein,D1,L2,,5:5,,,Luca Fankhauser,,Zone-Exits,,Good,
MS15_Malans,Zone-Exits: 5,Ballbesitzwechsel Nein,D2,L3,,5:5,,,Maurice Aebersold,Micha Strohl,Zone-Exits,,Good,
MS15_Malans,Zone-Exits: 6,Ballbesitzwechsel Ja,D2,L3,,5:5,,,Maurice Aebersold,,Zone-Exits,,Bad,
MS15_Malans,Zone-Exits: 7,Ballbesitzwechsel Nein,D2,L1,,5:5,,,Lucas Schlegel,Martin Mosimann,Auslösung,,Good,
MS15_Malans,Zone-Exits: 8,Ballbesitzwechsel Nein,D3,L1,,5:5,,,Steiner Luca,Martin Mosimann,Zone-Exits,,Good,
MS15_Malans,Zone-Exits: 9,Ballbesitzwechsel Nein,D3,L3,,5:5,,,Maurice Aebersold,,Zone-Exits,,Bad,
MS15_Malans,Zone-Exits: 10,Ballbesitzwechsel Nein,D3,L2,,5:5,,,Gian Mühlemann,Christian Stucki,Zone-Exits,,Bad,
