Spiel,Action,Ballbesitzwechsel,Drittel,Linien For,Nachsetzen_Good_Bad,Nummerische Spielsituation,Schusslabels,Schussmetrik,Spieler Tigers,Spieler Tigers 2,Taktische Spielsituation,XG,ZOE_For,ZOE_Against
MS17_FBK,Low Q Chance For: 1,Ballbesitzwechsel Ja,D1,L1,,5:5,Gezogen,Geblockt,Martin Mosimann,,Standart,0.1,,
MS17_FBK,Low Q Chance For: 2,Ballbesitzwechsel Ja,D1,L3,,5:5,Direkt,Neben Tor,Matteo Steiner,Nick Pfister,Auslösung,0.2,,
MS17_FBK,Low Q Chance For: 3,Ballbesitzwechsel Ja,D1,L3,,5:5,Direkt,Auf Tor,Luca Fankhauser,Nick Pfister,Festsetzen,0.2,,
MS17_FBK,Low Q Chance For: 4,Ballbesitzwechsel Nein,D1,L2,,5:5,Gezogen,Auf Tor,Janis Lauber,Maurice Aebersold,Festsetzen,0.2,,
MS17_FBK,Low Q Chance For: 5,Ballbesitzwechsel Nein,D1,L2,,5:5,Gezogen,Geblockt,Steiner Simon,,Auslösung,0.1,,
MS17_FBK,Low Q Chance For: 6,Ballbesitzwechsel Nein,D1,L3,,5:5,Gezogen,Neben Tor,Nick Pfister,Luca Fankhauser,Auslösung,0.2,,
MS17_FBK,Low Q Chance For: 7,Ballbesitzwechsel Ja,D1,L1,,5:5,Handgelenk,Neben Tor,Thomas Gfeller,,Festsetzen,0.1,,
MS17_FBK,Low Q Chance For: 8,Ballbesitzwechsel Nein,D1,L2,,5:5,Gezogen,Neben Tor,Janis Lauber,,Konter,0.2,,
MS17_FBK,Low Q Chance For: 9,Ballbesitzwechsel Ja,D2,L2,,5:5,Direkt,Auf Tor,Matteo Steiner,Gian Mühlemann,Festsetzen,0.2,,
MS17_FBK,Low Q Chance For: 10,Ballbesitzwechsel Nein,D2,L2,,5:5,Direkt,Neben Tor,Kevin Kropf,Maurice Aebersold,Festsetzen,0.2,,
MS17_FBK,Low Q Chance For: 11,Ballbesitzwechsel Ja,D2,L2,,5:5,Direkt,Auf Tor,Steiner Simon,Kevin Kropf,Standart,0.2,,
MS17_FBK,Low Q Chance For: 12,Ballbesitzwechsel Ja,D2,L1,,5:5,Gezogen,Neben Tor,Christian Stucki,Steiner Luca,Konter,0.2,,
MS17_FBK,Low Q Chance For: 13,Ballbesitzwechsel Nein,D2,L1,,5:5,Gezogen,Geblockt,Schwarz Janis,Steiner Luca,Auslösung,0.1,,
MS17_FBK,Low Q Chance For: 14,Ballbesitzwechsel Nein,D2,L2,,5:5,Gezogen,Auf Tor,Kevin Kropf,Maurice Aebersold,Festsetzen,0.1,,
MS17_FBK,Low Q Chance For: 15,Ballbesitzwechsel Nein,D2,PP1,,5:4,Gezogen,Geblockt,Janis Lauber,,,0.2,,
MS17_FBK,Low Q Chance For: 16,Ballbesitzwechsel Nein,D2,PP1,,5:4,Direkt,Geblockt,Gian Mühlemann,Matteo Steiner,,0.2,,
MS17_FBK,Low Q Chance For: 17,Ballbesitzwechsel Ja,"D2, D2",L1,,5:5,Gezogen,Auf Tor,Nick Pfister,,Auslösung,0.2,,
MS17_FBK,Low Q Chance For: 18,Ballbesitzwechsel Ja,D2,L2,,5:5,Gezogen,Neben Tor,Janis Lauber,,Festsetzen,0.3,,
MS17_FBK,Low Q Chance For: 19,Ballbesitzwechsel Nein,D3,L1,,5:5,Gezogen,Auf Tor,Matteo Steiner,Thomas Gfeller,Festsetzen,0.2,,
MS17_FBK,Low Q Chance For: 20,Ballbesitzwechsel Ja,D3,L2,,5:5,Gezogen,Geblockt,Kevin Kropf,,Konter,0.1,,
MS17_FBK,Low Q Chance For: 21,Ballbesitzwechsel Nein,D3,L2,,5:5,Gezogen,Auf Tor,Luca Fankhauser,Steiner Simon,Festsetzen,0.1,,
MS17_FBK,Low Q Chance For: 22,Ballbesitzwechsel Nein,D3,L2,,5:5,Gezogen,Geblockt,Steiner Simon,Janis Lauber,Festsetzen,0.1,,
MS17_FBK,Low Q Chance For: 23,Ballbesitzwechsel Ja,D3,L1,,5:5,Handgelenk,Geblockt,Thomas Gfeller,Matteo Steiner,Konter,0.1,,
MS17_FBK,Low Q Chance For: 24,Ballbesitzwechsel Nein,D3,PP1,,5:4,Gezogen,Geblockt,Matteo Steiner,Janis Lauber,,0.2,,
MS17_FBK,Low Q Chance For: 25,Ballbesitzwechsel Ja,D3,L2,,5:5,Gezogen,Geblockt,Maurice Aebersold,Steiner Simon,Auslösung,0.1,,
MS17_FBK,Low Q Chance For: 26,Ballbesitzwechsel Nein,D3,L2,,5:5,Gezogen,Auf Tor,Steiner Simon,Janis Lauber,Konter,0.2,,
MS17_FBK,Low Q Chance For: 27,Ballbesitzwechsel Nein,D3,L1,,5:5,Gezogen,Geblockt,Matteo Steiner,Janis Lauber,Konter,0.2,,
MS17_FBK,Low Q Chance For: 28,Ballbesitzwechsel Ja,OT,L2,,5:5,Gezogen,Geblockt,Luca Fankhauser,,Auslösung,0.1,,
MS17_FBK,Low Q Chance For: 29,Ballbesitzwechsel Nein,OT,L1,,5:5,Gezogen,Geblockt,Matteo Steiner,Gian Mühlemann,Auslösung,0.1,,
MS17_FBK,Mid Q Chance Against: 1,Ballbesitzwechsel Nein,D1,L1,,5:5,Gezogen,Auf Tor,,,Konter,0.3,,
MS17_FBK,Mid Q Chance Against: 2,Ballbesitzwechsel Ja,D3,L1,,5:5,Direkt,Neben Tor,,,Standart,0.3,,
MS17_FBK,Mid Q Chance Against: 3,Ballbesitzwechsel Nein,D3,L2,,5:5,Direkt,Geblockt,Maurice Aebersold,,Festsetzen,0.4,,
MS17_FBK,Mid Q Chance Against: 4,Ballbesitzwechsel Nein,D3,L2,,5:5,Direkt,Auf Tor,,,Pressing,0.4,,
MS17_FBK,Mid Q Chance Against: 5,Ballbesitzwechsel Ja,OT,L2,,5:5,Direkt,Auf Tor,,,Standart,0.4,,
MS17_FBK,Mid Q Chance For: 1,Ballbesitzwechsel Ja,D1,L1,,5:5,Handgelenk,Auf Tor,Christian Stucki,Thomas Gfeller,Konter,0.3,,
MS17_FBK,Mid Q Chance For: 2,Ballbesitzwechsel Nein,D1,L2,,5:5,Gezogen,Auf Tor,Janis Lauber,Lucas Schlegel,Auslösung,0.3,,
MS17_FBK,Mid Q Chance For: 3,Ballbesitzwechsel Nein,D1,L3,,5:5,Gezogen,Neben Tor,Matteo Steiner,Nick Pfister,Konter,0.3,,
MS17_FBK,Mid Q Chance For: 4,Ballbesitzwechsel Nein,D1,L1,,5:5,Handgelenk,Neben Tor,Christian Stucki,Thomas Gfeller,Zone-Exits,0.3,,
MS17_FBK,Mid Q Chance For: 5,Ballbesitzwechsel Ja,D2,BP1,,4:5,Gezogen,Geblockt,Martin Mosimann,Gian Mühlemann,,0.3,,
MS17_FBK,Mid Q Chance For: 6,Ballbesitzwechsel Ja,D2,L1,,5:5,Direkt,Auf Tor,Christian Stucki,,Standart,0.3,,
MS17_FBK,Mid Q Chance For: 7,Ballbesitzwechsel Nein,D2,L3,,5:5,Direkt,Auf Tor,Janis Lauber,Kevin Kropf,Konter,0.3,,
MS17_FBK,Mid Q Chance For: 8,Ballbesitzwechsel Nein,D2,L1,,5:5,Direkt,Neben Tor,Christian Stucki,Schwarz Janis,Konter,0.4,,
MS17_FBK,Mid Q Chance For: 9,Ballbesitzwechsel Ja,D3,L2,,5:5,Direkt,Auf Tor,Janis Lauber,Maurice Aebersold,Auslösung,0.4,,
MS17_FBK,Mid Q Chance For: 10,Ballbesitzwechsel Nein,OT,L2,,5:5,Direkt,Geblockt,Maurice Aebersold,,Festsetzen,0.4,,
MS17_FBK,Pot + Chance Against: 1,Ballbesitzwechsel Nein,OT,L2,,5:5,Direkt,,,,Festsetzen,0.6,,
MS17_FBK,Pot + Chance For: 1,Ballbesitzwechsel Nein,D1,L2,,5:5,Volley,,Kevin Kropf,Steiner Simon,Auslösung,0.1,,
MS17_FBK,Pot + Chance For: 2,Ballbesitzwechsel Nein,D2,L2,,5:5,Direkt,,Lucas Schlegel,Steiner Simon,Konter,0.2,,
MS17_FBK,Pot + Chance For: 3,Ballbesitzwechsel Nein,D3,L1,,5:5,Direkt,,Matteo Steiner,Thomas Gfeller,Auslösung,0.4,,
MS17_FBK,Tor Gegner: 1,,D1,L3,,5:5,Direkt,,,,Konter,0.4,,
MS17_FBK,Tor Gegner: 2,,D2,L1,,5:5,Direkt,,,,Festsetzen,0.7,,
MS17_FBK,Tor Gegner: 3,,D2,L2,,5:5,Handgelenk,,,,Konter,0.3,,
MS17_FBK,Tor Gegner: 4,,D3,L1,,5:5,Direkt,,,,Konter,0.4,,
MS17_FBK,Tor Gegner: 5,,D3,L1,,5:5,Direkt,,,,Standart,0.7,,
MS17_FBK,Tor Gegner: 6,,D3,L1,,5:5,Gezogen,,,,Auslösung,0.2,,
MS17_FBK,Tor Gegner: 7,,D3,L2,,5:5,Volley,,,,Konter,0.2,,
MS17_FBK,Tor Tigers: 1,,D1,L1,,5:5,Gezogen,,Lukas Münger,,Standart,0.3,,
MS17_FBK,Tor Tigers: 2,,D1,L1,,5:5,Direkt,,Christian Stucki,Thomas Gfeller,Konter,0.4,,
MS17_FBK,Tor Tigers: 3,,D2,L2,,5:5,Direkt,,Janis Lauber,,Forechecking,0.3,,
MS17_FBK,Tor Tigers: 4,,D2,L2,,5:5,Direkt,,Kevin Kropf,Maurice Aebersold,Auslösung,0.7,,
MS17_FBK,Tor Tigers: 5,,D2,L3,,5:5,Direkt,,Matteo Steiner,Nick Pfister,Konter,0.7,,
MS17_FBK,Tor Tigers: 6,,D3,PP1,,5:4,Handgelenk,,Thomas Gfeller,Matteo Steiner,,0.2,,
MS17_FBK,Tor Tigers: 7,,D3,L1,,5:5,Direkt,,Christian Stucki,Gian Mühlemann,Festsetzen,0.3,,
MS17_FBK,ZOE For: 1,Ballbesitzwechsel Nein,D1,L3,,5:5,,,Björn Schenkel,,Auslösung,,Bad,
MS17_FBK,ZOE For: 2,Ballbesitzwechsel Nein,D1,L3,,5:5,,,Luca Fankhauser,Gian Mühlemann,Auslösung,,Good,
MS17_FBK,ZOE For: 3,Ballbesitzwechsel Nein,D1,L2,,5:5,,,Janis Lauber,Steiner Simon,Auslösung,,Good,
MS17_FBK,ZOE For: 4,Ballbesitzwechsel Ja,D1,L1,,5:5,,,Martin Mosimann,,Auslösung,,Bad,
MS17_FBK,ZOE For: 5,Ballbesitzwechsel Nein,D1,L2,,5:5,,,Lucas Schlegel,Janis Lauber,Auslösung,,Good,
MS17_FBK,ZOE For: 6,Ballbesitzwechsel Nein,D2,L2,,5:5,,,Luca Fankhauser,Gian Mühlemann,Auslösung,,Good,
MS17_FBK,ZOE For: 7,Ballbesitzwechsel Nein,D2,L3,,5:5,,,Björn Schenkel,Gian Mühlemann,Auslösung,,Good,
MS17_FBK,ZOE For: 8,Ballbesitzwechsel Ja,D3,L2,,5:5,,,Maurice Aebersold,,Auslösung,,Bad,
MS17_FBK,ZOE For: 9,Ballbesitzwechsel Nein,D3,L2,,5:5,,,Janis Lauber,Kevin Kropf,Auslösung,,Good,
MS17_FBK,ZOE For: 10,Ballbesitzwechsel Nein,D3,L1,,5:5,,,Gian Mühlemann,Lukas Münger,Auslösung,,Good,
MS17_FBK,ZOE For: 11,Ballbesitzwechsel Nein,D3,L1,,5:5,,,Gian Mühlemann,Thomas Gfeller,Auslösung,,Good,
MS17_FBK,ZOE For: 12,Ballbesitzwechsel Ja,OT,L1,,5:5,,,Lukas Münger,,Auslösung,,Bad,
MS17_FBK,ZOE Gegner: 1,Ballbesitzwechsel Nein,D1,L2,,5:5,,,,,Auslösung,,,Good
MS17_FBK,ZOE Gegner: 2,Ballbesitzwechsel Nein,D1,L1,,5:5,,,,,Auslösung,,,Good
MS17_FBK,ZOE Gegner: 3,Ballbesitzwechsel Nein,D2,L2,,5:5,,,,,Auslösung,,,Bad
MS17_FBK,ZOE Gegner: 4,Ballbesitzwechsel Nein,D2,L2,,5:5,,,,,Auslösung,,,Good
MS17_FBK,ZOE Gegner: 5,Ballbesitzwechsel Nein,D2,L1,,5:5,,,,,Auslösung,,,Good
