Spiel,Action,Ballbesitzwechsel,Drittel,Linien For,Nachsetzen_Good_Bad,Nummerische Spielsituation,Schusslabels,Schussmetrik,Spieler Tigers,Spieler Tigers 2,Taktische Spielsituation,XG,ZOE_For,ZOE_Against
MS14_GC,Low Q Chance Against: 26,Ballbesitzwechsel Ja,D3,L3,,5:5,Direkt,Auf Tor,,,Standart,0.2,,
MS14_GC,Low Q Chance Against: 27,Ballbesitzwechsel Nein,D3,L3,,5:5,Gezogen,Geblockt,Strohl Micha,,Konter,0.1,,
MS14_GC,Low Q Chance Against: 28,Ballbesitzwechsel Nein,D3,L1,,5:5,Gezogen,Auf Tor,,,Standart,0.1,,
MS14_GC,Low Q Chance Against: 29,Ballbesitzwechsel Nein,D3,L1,,5:5,Gezogen,Auf Tor,,,Standart,0.1,,
MS14_GC,Low Q Chance Against: 30,Ballbesitzwechsel Nein,D3,L2,,5:5,Direkt,Geblockt,Janis Lauber,,Standart,0.1,,
MS14_GC,Low Q Chance Against: 31,Ballbesitzwechsel Ja,OT,L3,,5:5,Handgelenk,Neben Tor,,,Standart,0.1,,
MS14_GC,Low Q Chance Against: 32,Ballbesitzwechsel Ja,OT,L1,,5:5,Gezogen,Auf Tor,,,Konter,0.1,,
MS14_GC,Low Q Chance For: 1,Ballbesitzwechsel Nein,D1,L2,,5:5,Gezogen,Auf Tor,Janis Lauber,Matteo Steiner,Nachsetzen,0.1,,
MS14_GC,Low Q Chance For: 2,Ballbesitzwechsel Nein,D1,L1,,5:5,Direkt,Auf Tor,Martin Mosimann,Christian Stucki,Festsetzen,0.2,,
MS14_GC,Low Q Chance For: 3,Ballbesitzwechsel Ja,D1,L3,,5:5,Gezogen,Geblockt,Maurice Aebersold,,Auslösung,0.1,,
MS14_GC,Low Q Chance For: 4,Ballbesitzwechsel Nein,D1,L2,,5:5,Gezogen,Geblockt,Janis Lauber,Luca Fankhauser,Standart,0.1,,
MS14_GC,Low Q Chance For: 5,Ballbesitzwechsel Nein,D1,L1,,5:5,Direkt,Auf Tor,Christian Stucki,,Forechecking,0.2,,
MS14_GC,Low Q Chance For: 6,Ballbesitzwechsel Nein,D1,L3,,5:5,Gezogen,Auf Tor,Nick Pfister,Micha Strohl,Festsetzen,0.2,,
MS14_GC,Low Q Chance For: 7,Ballbesitzwechsel Nein,D1,L3,,5:5,Gezogen,Neben Tor,Micha Strohl,Gian Mühlemann,Auslösung,0.2,,
MS14_GC,Low Q Chance For: 8,Ballbesitzwechsel Nein,D1,L2,,5:5,Handgelenk,Auf Tor,Matteo Steiner,Kevin Kropf,Konter,0.2,,
MS14_GC,Low Q Chance For: 9,Ballbesitzwechsel Nein,D1,L2,,5:5,Handgelenk,Auf Tor,Matteo Steiner,,Konter,0.2,,
MS14_GC,Low Q Chance For: 10,Ballbesitzwechsel Nein,D1,L3,,5:5,Direkt,Neben Tor,Steiner Simon,Steiner Simon,Konter,0.2,,
MS14_GC,Low Q Chance For: 11,Ballbesitzwechsel Ja,D1,L2,,5:5,Gezogen,Auf Tor,Lukas Münger,Janis Lauber,Auslösung,0.1,,
MS14_GC,Low Q Chance For: 12,Ballbesitzwechsel Ja,D1,L3,,5:5,Gezogen,Geblockt,Maurice Aebersold,Micha Strohl,Festsetzen,0.1,,
MS14_GC,Low Q Chance For: 13,Ballbesitzwechsel Nein,D1,L3,,5:5,Gezogen,Geblockt,Maurice Aebersold,,Auslösung,0.2,,
MS14_GC,Low Q Chance For: 14,Ballbesitzwechsel Ja,D1,L2,,5:5,Gezogen,Neben Tor,Luca Fankhauser,,Auslösung,0.2,,
MS14_GC,Low Q Chance For: 15,Ballbesitzwechsel Nein,D2,PP1,,5:4,Gezogen,Neben Tor,Janis Lauber,Kevin Kropf,,0.1,,
MS14_GC,Low Q Chance For: 16,Ballbesitzwechsel Nein,D2,PP1,,5:4,Gezogen,Geblockt,Thomas Gfeller,Janis Lauber,,0.2,,
MS14_GC,Low Q Chance For: 17,Ballbesitzwechsel Nein,D2,L1,,5:5,Gezogen,Auf Tor,Martin Mosimann,,Auslösung,0.2,,
MS14_GC,Low Q Chance For: 18,Ballbesitzwechsel Nein,D2,L1,,5:5,Gezogen,Neben Tor,Martin Mosimann,,Auslösung,0.2,,
MS14_GC,Low Q Chance For: 19,Ballbesitzwechsel Nein,D2,L2,,5:5,Gezogen,Neben Tor,Matteo Steiner,,Standart,0.1,,
MS14_GC,Low Q Chance For: 20,Ballbesitzwechsel Ja,D2,L1,,5:5,Gezogen,Geblockt,Martin Mosimann,Thomas Gfeller,Standart,0.1,,
MS14_GC,Low Q Chance For: 21,Ballbesitzwechsel Nein,D2,L2,,5:5,Handgelenk,Geblockt,Luca Fankhauser,,Auslösung,0.2,,
MS14_GC,Low Q Chance For: 22,Ballbesitzwechsel Nein,D3,L3,,5:5,Gezogen,Geblockt,Micha Strohl,,Auslösung,0.1,,
MS14_GC,Low Q Chance For: 23,Ballbesitzwechsel Ja,D3,L2,,5:5,Gezogen,Auf Tor,Janis Lauber,Matteo Steiner,Konter,0.1,,
MS14_GC,Low Q Chance For: 24,Ballbesitzwechsel Nein,D3,L2,,5:5,Gezogen,Geblockt,Matteo Steiner,Lukas Münger,Auslösung,0.2,,
MS14_GC,Low Q Chance For: 25,Ballbesitzwechsel Nein,D3,L2,,5:5,Gezogen,Auf Tor,Kevin Kropf,Janis Lauber,Standart,0.1,,
MS14_GC,Low Q Chance For: 26,Ballbesitzwechsel Ja,D3,L3,,5:5,Gezogen,Geblockt,Gian Mühlemann,Steiner Simon,Auslösung,0.1,,
MS14_GC,Low Q Chance For: 27,Ballbesitzwechsel Nein,D3,L3,,5:5,Direkt,Neben Tor,Nick Pfister,Gian Mühlemann,Konter,0.2,,
MS14_GC,Low Q Chance For: 28,Ballbesitzwechsel Nein,D3,L1,,5:5,Volley,Auf Tor,Matteo Steiner,Thomas Gfeller,Festsetzen,0.1,,
MS14_GC,Low Q Chance For: 29,Ballbesitzwechsel Ja,OT,L3,,5:5,Direkt,Neben Tor,Christian Stucki,Gian Mühlemann,Konter,0.2,,
MS14_GC,Mid Q Chance Against: 1,Ballbesitzwechsel Nein,D1,L2,,5:5,Handgelenk,Auf Tor,,,Konter,0.3,,
MS14_GC,Mid Q Chance Against: 2,Ballbesitzwechsel Nein,D1,L3,,5:5,Volley,Auf Tor,,,Konter,0.4,,
MS14_GC,Mid Q Chance Against: 3,Ballbesitzwechsel Ja,D1,L3,,5:5,Direkt,Neben Tor,,,Konter,0.4,,
MS14_GC,Mid Q Chance Against: 4,Ballbesitzwechsel Ja,D1,L3,,5:5,Direkt,Neben Tor,,,Auslösung,0.3,,
MS14_GC,Mid Q Chance Against: 5,Ballbesitzwechsel Ja,D2,L2,,5:5,Handgelenk,Neben Tor,,,Konter,0.4,,
MS14_GC,Mid Q Chance Against: 6,Ballbesitzwechsel Nein,"D3, OT",L1,,5:5,Handgelenk,Auf Tor,,,Konter,0.3,,
MS14_GC,Mid Q Chance For: 1,Ballbesitzwechsel Nein,D1,L3,,5:5,Direkt,Geblockt,Gian Mühlemann,Micha Strohl,Festsetzen,0.4,,
MS14_GC,Mid Q Chance For: 2,Ballbesitzwechsel Nein,D2,L1,,5:5,Gezogen,Neben Tor,Martin Mosimann,Schwarz Janis,Nachsetzen,0.3,,
MS14_GC,Mid Q Chance For: 3,Ballbesitzwechsel Nein,D3,L2,,5:5,Handgelenk,Auf Tor,Matteo Steiner,Janis Lauber,Zone-Exits,0.4,,
MS14_GC,Mid Q Chance For: 4,Ballbesitzwechsel Nein,OT,L3,,5:5,Direkt,Auf Tor,Maurice Aebersold,Steiner Simon,Auslösung,0.3,,
MS14_GC,Nachsetzen Tigers: 1,Ballbesitzwechsel Nein,D1,L2,Good,5:5,,,Kevin Kropf,Janis Lauber,Nachsetzen,,,
MS14_GC,Pot + Chance Against: 1,Ballbesitzwechsel Nein,D3,L2,,5:5,Direkt,,,,Auslösung,0.2,,
MS14_GC,Tor Gegner: 1,,D1,L1,,5:5,Gezogen,,,,Auslösung,0.3,,
MS14_GC,Tor Gegner: 2,,D3,L3,,5:5,Volley,,,,Festsetzen,0.3,,
MS14_GC,Tor Gegner: 3,,D3,L1,,5:6,Direkt,,,,,0.2,,
MS14_GC,Tor Tigers: 1,,D1,L1,,5:5,Direkt,,Christian Stucki,Schwarz Janis,Konter,0.4,,
MS14_GC,Tor Tigers: 2,,D3,L3,,5:5,Direkt,,Micha Strohl,Nick Pfister,Festsetzen,0.4,,
MS14_GC,Tor Tigers: 3,,D3,L2,,5:5,Handgelenk,,Matteo Steiner,Luca Fankhauser,Auslösung,0.3,,
MS14_GC,Tor Tigers: 4,,OT,L1,,5:5,Gezogen,,Martin Mosimann,Maurice Aebersold,Auslösung,0.5,,
MS14_GC,ZOE For: 1,Ballbesitzwechsel Ja,D1,L2,,5:5,,,Luca Fankhauser,Kevin Kropf,Auslösung,,Bad,
MS14_GC,ZOE For: 2,Ballbesitzwechsel Nein,D1,L3,,5:5,,,Maurice Aebersold,,Auslösung,,Good,
MS14_GC,ZOE For: 3,Ballbesitzwechsel Ja,D1,L3,,5:5,,,Gian Mühlemann,Micha Strohl,Auslösung,,Bad,
MS14_GC,ZOE For: 4,Ballbesitzwechsel Nein,D1,L2,,5:5,,,Luca Fankhauser,Janis Lauber,Auslösung,,Bad,
MS14_GC,ZOE For: 5,Ballbesitzwechsel Nein,D1,L1,,5:5,,,Thomas Gfeller,Martin Mosimann,Auslösung,,Good,
MS14_GC,ZOE For: 6,Ballbesitzwechsel Nein,D1,L3,,5:5,,,Lucas Schlegel,,Auslösung,,Good,
MS14_GC,ZOE For: 7,Ballbesitzwechsel Nein,D1,L1,,5:5,,,Steiner Luca,Martin Mosimann,Auslösung,,Good,
MS14_GC,ZOE For: 8,Ballbesitzwechsel Nein,D1,L3,,5:5,,,Maurice Aebersold,,Auslösung,,Good,
MS14_GC,ZOE For: 9,Ballbesitzwechsel Nein,D1,L2,,5:5,,,Lukas Münger,,Auslösung,,Bad,
MS14_GC,ZOE For: 10,Ballbesitzwechsel Nein,D1,L2,,5:5,,,Luca Fankhauser,Janis Lauber,Auslösung,,Good,
MS14_GC,ZOE For: 11,Ballbesitzwechsel Nein,D1,L1,,5:5,,,Thomas Gfeller,Martin Mosimann,Auslösung,,Good,
MS14_GC,ZOE For: 12,Ballbesitzwechsel Nein,D1,L3,,5:5,,,Maurice Aebersold,Micha Strohl,Auslösung,,Good,
MS14_GC,ZOE For: 13,Ballbesitzwechsel Ja,D1,L2,,5:5,,,Luca Fankhauser,,Auslösung,,Bad,
MS14_GC,ZOE For: 14,Ballbesitzwechsel Nein,D1,L2,,5:5,,,Luca Fankhauser,,Auslösung,,Good,
MS14_GC,ZOE For: 15,Ballbesitzwechsel Nein,D2,L3,,5:5,,,Maurice Aebersold,Gian Mühlemann,Auslösung,,Good,
MS14_GC,ZOE For: 16,Ballbesitzwechsel Nein,D2,L3,,5:5,,,Maurice Aebersold,Gian Mühlemann,Auslösung,,Good,
MS14_GC,ZOE For: 17,Ballbesitzwechsel Nein,D2,L1,,5:5,,,Martin Mosimann,Thomas Gfeller,Auslösung,,Good,
MS14_GC,ZOE For: 18,Ballbesitzwechsel Nein,D2,L2,,5:5,,,Luca Fankhauser,Janis Lauber,Auslösung,,Good,
MS14_GC,ZOE For: 19,Ballbesitzwechsel Nein,D2,L1,,5:5,,,Steiner Luca,Thomas Gfeller,Auslösung,,Good,
MS14_GC,ZOE For: 20,Ballbesitzwechsel Ja,D3,L2,,5:5,,,Lukas Münger,,Auslösung,,Bad,
MS14_GC,ZOE For: 21,Ballbesitzwechsel Nein,D3,L3,,5:5,,,Maurice Aebersold,Steiner Simon,Auslösung,,Good,
MS14_GC,ZOE For: 22,Ballbesitzwechsel Nein,D3,L1,,5:5,,,Thomas Gfeller,Christian Stucki,Auslösung,,Good,
MS14_GC,ZOE For: 23,Ballbesitzwechsel Nein,D3,L3,,5:5,,,Maurice Aebersold,Gian Mühlemann,Auslösung,,Bad,
MS14_GC,ZOE For: 24,Ballbesitzwechsel Ja,D3,L2,,5:5,,,Luca Fankhauser,,Auslösung,,Bad,
MS14_GC,ZOE Gegner: 1,Ballbesitzwechsel Ja,D1,L2,,5:5,,,,,Auslösung,,,Bad
MS14_GC,ZOE Gegner: 2,Ballbesitzwechsel Nein,D1,L3,,5:5,,,,,Auslösung,,,Good
MS14_GC,ZOE Gegner: 3,Ballbesitzwechsel Ja,D1,L2,,5:5,,,,,Auslösung,,,Bad
MS14_GC,ZOE Gegner: 4,Ballbesitzwechsel Nein,D1,L2,,5:5,,,,,Auslösung,,,Good
MS14_GC,ZOE Gegner: 5,Ballbesitzwechsel Ja,D1,L1,,5:5,,,,,Auslösung,,,Bad
MS14_GC,ZOE Gegner: 6,Ballbesitzwechsel Nein,D1,L3,,5:5,,,,,Auslösung,,,Good
MS14_GC,ZOE Gegner: 7,Ballbesitzwechsel Ja,D1,L3,,5:5,,,,,Auslösung,,,Good
MS14_GC,ZOE Gegner: 8,Ballbesitzwechsel Nein,D2,L2,,5:5,,,,,Auslösung,,,Good
MS14_GC,ZOE Gegner: 9,Ballbesitzwechsel Nein,D2,L3,,5:5,,,,,Auslösung,,,Good
MS14_GC,ZOE Gegner: 10,Ballbesitzwechsel Nein,D3,L3,,5:5,,,,,Auslösung,,,Good
MS14_GC,ZOE Gegner: 11,Ballbesitzwechsel Nein,D3,L1,,5:5,,,,,Auslösung,,,Good
MS14_GC,Zone-Exits: 1,Ballbesitzwechsel Nein,D3,L2,,5:5,,,Lukas Münger,Matteo Steiner,Zone-Exits,,Good,
