Spiel,Action,Ballbesitzwechsel,Drittel,Linien For,Nachsetzen_Good_Bad,Nummerische Spielsituation,Schusslabels,Schussmetrik,Spieler Tigers,Spieler Tigers 2,Taktische Spielsituation,XG,ZOE_For,ZOE_Against
MS22_Basel_A,Mid Q Chance Against: 3,Ballbesitzwechsel Nein,D2,L3,,5:5,Gezogen,Auf Tor,,,Konter,0.3,,
MS22_Basel_A,Mid Q Chance Against: 4,Ballbesitzwechsel Nein,D2,L3,,5:5,Gezogen,Geblockt,Björn Schenkel,,Nachsetzen,0.2,,
MS22_Basel_A,Mid Q Chance Against: 5,Ballbesitzwechsel Ja,D3,L2,,5:5,Direkt,Auf Tor,,,Konter,0.3,,
MS22_Basel_A,Mid Q Chance Against: 6,Ballbesitzwechsel Nein,D3,L2,,5:5,Direkt,Auf Tor,,,Konter,0.3,,
MS22_Basel_A,Mid Q Chance For: 1,Ballbesitzwechsel Nein,D1,L1,,5:5,Gezogen,Auf Tor,Lukas Münger,Nick Pfister,Konter,0.3,,
MS22_Basel_A,Mid Q Chance For: 2,Ballbesitzwechsel Nein,D1,L1,,5:5,Direkt,Geblockt,Luca Fankhauser,Thomas Gfeller,Festsetzen,0.3,,
MS22_Basel_A,Mid Q Chance For: 3,Ballbesitzwechsel Nein,D2,L1,,5:5,Gezogen,Auf Tor,Luca Fankhauser,Matteo Steiner,Festsetzen,0.3,,
MS22_Basel_A,Mid Q Chance For: 4,Ballbesitzwechsel Nein,D2,L1,,5:5,Direkt,Neben Tor,Nick Pfister,Matteo Steiner,Nachsetzen,0.3,,
MS22_Basel_A,Mid Q Chance For: 5,Ballbesitzwechsel Nein,D3,L1,,5:5,Direkt,Auf Tor,Nick Pfister,Lukas Münger,Auslösung,0.3,,
MS22_Basel_A,Nachsetzen Tigers: 1,Ballbesitzwechsel JA,D1,L1,Good,5:5,,,Matteo Steiner,Nick Pfister,Nachsetzen,,,
MS22_Basel_A,Nachsetzen Tigers: 2,Ballbesitzwechsel JA,D1,L3,Good,5:5,,,Strohl Micha,Björn Schenkel,Nachsetzen,,,
MS22_Basel_A,Nachsetzen Tigers: 3,Ballbesitzwechsel NEIN,D1,L3,Good,5:5,,,Arno Althaus,Christian Stucki,Nachsetzen,,,
MS22_Basel_A,Nachsetzen Tigers: 4,Ballbesitzwechsel JA,D1,L2,Good,5:5,,,Steiner Simon,Kevin Kropf,Nachsetzen,,,
MS22_Basel_A,Nachsetzen Tigers: 5,Ballbesitzwechsel JA,D1,L1,Good,5:5,,,Thomas Gfeller,Matteo Steiner,Nachsetzen,,,
MS22_Basel_A,Nachsetzen Tigers: 6,Ballbesitzwechsel JA,D1,L2,Good,5:5,,,Steiner Simon,Janis Lauber,Nachsetzen,,,
MS22_Basel_A,Nachsetzen Tigers: 7,Ballbesitzwechsel NEIN,D1,L2,Bad,5:5,,,Kevin Kropf,Gustav Svensson,Nachsetzen,,,
MS22_Basel_A,Pressing: 1,Ballbesitzwechsel JA,D1,L3,Good,5:5,,,Arno Althaus,Christian Stucki,Pressing,,,
MS22_Basel_A,Tor Gegner: 1,,D2,L1,,5:5,Direkt,,,,Auslösung,0.4,,
MS22_Basel_A,Tor Gegner: 2,,D3,L3,,5:5,Direkt,,,,Konter,0.3,,
MS22_Basel_A,Tor Gegner: 3,,D3,L2,,5:5,Direkt,,,,Auslösung,0.3,,
MS22_Basel_A,Tor Gegner: 4,,D3,BP1,,4:5,Direkt,,,,,0.5,,
MS22_Basel_A,Tor Tigers: 1,,D1,L1,,5:5,Direkt,,Matteo Steiner,Thomas Gfeller,Standart,0.2,,
MS22_Basel_A,Tor Tigers: 2,,D1,L2,,5:5,Direkt,,Kevin Kropf,Janis Lauber,Auslösung,0.4,,
MS22_Basel_A,Tor Tigers: 3,,D1,L1,,5:5,Gezogen,,Matteo Steiner,Luca Fankhauser,Festsetzen,0.3,,
MS22_Basel_A,Tor Tigers: 4,,D1,PP1,,5:4,Direkt,,Steiner Simon,Janis Lauber,,0.2,,
MS22_Basel_A,Tor Tigers: 5,,D2,L1,,5:5,Volley,,Nick Pfister,Luca Fankhauser,Festsetzen,0.4,,
MS22_Basel_A,Tor Tigers: 6,,D2,L1,,5:5,Direkt,,Thomas Gfeller,Matteo Steiner,Konter,0.2,,
MS22_Basel_A,Tor Tigers: 7,,D3,L2,,5:5,Gezogen,,Kevin Kropf,,Konter,0.2,,
MS22_Basel_A,Tor Tigers: 8,,D3,L3,,5:5,Handgelenk,,Seya Schwarz,Schwarz Janis,Forechecking,0.3,,
MS22_Basel_A,ZOE For: 1,Ballbesitzwechsel JA,D1,L1,,5:5,,,Luca Fankhauser,Nick Pfister,Auslösung,,Good,
MS22_Basel_A,ZOE For: 2,Ballbesitzwechsel JA,D1,L1,,5:5,,,Luca Fankhauser,,Auslösung,,Good,
MS22_Basel_A,ZOE For: 3,Ballbesitzwechsel JA,D1,L2,,5:5,,,Gustav Svensson,,Auslösung,,Good,
MS22_Basel_A,ZOE For: 4,Ballbesitzwechsel JA,D1,L3,,5:5,,,Björn Schenkel,,Auslösung,,Good,
MS22_Basel_A,ZOE For: 5,Ballbesitzwechsel NEIN,D1,L2,,5:5,,,Steiner Simon,Janis Lauber,Auslösung,,Good,
MS22_Basel_A,ZOE For: 6,Ballbesitzwechsel JA,D1,L3,,5:5,,,Björn Schenkel,Christian Stucki,Auslösung,,Good,
MS22_Basel_A,ZOE For: 7,Ballbesitzwechsel JA,D1,L1,,5:5,,,Thomas Gfeller,Luca Fankhauser,Auslösung,,Bad,
MS22_Basel_A,ZOE For: 8,Ballbesitzwechsel JA,D1,L2,,5:5,,,Gustav Svensson,Kevin Kropf,Auslösung,,Good,
MS22_Basel_A,ZOE For: 9,Ballbesitzwechsel JA,D1,L2,,5:5,,,Gustav Svensson,Janis Lauber,Konter,,Good,
MS22_Basel_A,ZOE For: 10,Ballbesitzwechsel NEIN,D1,L3,,5:5,,,Björn Schenkel,Christian Stucki,Auslösung,,Bad,
MS22_Basel_A,ZOE For: 11,Ballbesitzwechsel JA,D1,L3,,5:5,,,Björn Schenkel,,Auslösung,,Bad,
MS22_Basel_A,ZOE For: 12,Ballbesitzwechsel JA,D1,L2,,5:5,,,Gustav Svensson,Kevin Kropf,Auslösung,,Good,
MS22_Basel_A,ZOE For: 13,Ballbesitzwechsel JA,D1,L1,,5:5,,,Thomas Gfeller,Luca Fankhauser,Auslösung,,Bad,
MS22_Basel_A,ZOE For: 14,Ballbesitzwechsel JA,D1,L2,,5:5,,,Gustav Svensson,,Auslösung,,Good,
MS22_Basel_A,ZOE For: 15,Ballbesitzwechsel JA,D1,L3,,5:5,,,Martin Mosimann,Björn Schenkel,Auslösung,,Good,
MS22_Basel_A,ZOE For: 16,Ballbesitzwechsel JA,D1,L1,,5:5,,,Thomas Gfeller,Lukas Münger,Auslösung,,Good,
MS22_Basel_A,ZOE For: 17,Ballbesitzwechsel JA,D1,L3,,5:5,,,Strohl Micha,,Auslösung,,Good,
MS22_Basel_A,ZOE For: 18,Ballbesitzwechsel Ja,D2,L2,,5:5,,,Janis Lauber,Lucas Schlegel,Auslösung,,Good,
MS22_Basel_A,ZOE For: 19,Ballbesitzwechsel Nein,D2,L3,,5:5,,,Björn Schenkel,Christian Stucki,Auslösung,,Good,
MS22_Basel_A,ZOE For: 20,Ballbesitzwechsel Nein,D2,L3,,5:5,,,Martin Mosimann,Christian Stucki,Auslösung,,Good,
MS22_Basel_A,ZOE For: 21,Ballbesitzwechsel Nein,D2,L3,,5:5,,,Micha Strohl,Christian Stucki,Auslösung,,Good,
MS22_Basel_A,ZOE For: 22,Ballbesitzwechsel Nein,D2,L3,,5:5,,,Björn Schenkel,Christian Stucki,Auslösung,,Good,
MS22_Basel_A,ZOE For: 23,Ballbesitzwechsel Nein,D2,L3,,5:5,,,Björn Schenkel,Martin Mosimann,Auslösung,,Bad,
MS22_Basel_A,ZOE For: 24,Ballbesitzwechsel Nein,D2,L1,,5:5,,,Lukas Münger,,Auslösung,,Bad,
MS22_Basel_A,ZOE For: 25,Ballbesitzwechsel Nein,D3,L3,,5:5,,,Björn Schenkel,,Auslösung,,Good,
MS22_Basel_A,ZOE For: 26,Ballbesitzwechsel Nein,D3,L3,,5:5,,,Björn Schenkel,Micha Strohl,Auslösung,,Bad,
MS22_Basel_A,ZOE For: 27,Ballbesitzwechsel Nein,D3,L2,,5:5,,,Lucas Schlegel,Janis Lauber,Auslösung,,Good,
MS22_Basel_A,ZOE For: 28,Ballbesitzwechsel Nein,D3,L1,,5:5,,,Luca Fankhauser,,Auslösung,,Good,
MS22_Basel_A,ZOE For: 29,Ballbesitzwechsel Nein,D3,L3,,5:5,,,Strohl Micha,Björn Schenkel,Auslösung,,Bad,
MS22_Basel_A,ZOE For: 30,Ballbesitzwechsel Nein,D3,L3,,5:5,,,Björn Schenkel,Christian Stucki,Auslösung,,Good,
MS22_Basel_A,ZOE Gegner: 1,Ballbesitzwechsel JA,D1,L3,,5:5,,,,,Auslösung,,,Good
MS22_Basel_A,ZOE Gegner: 2,Ballbesitzwechsel JA,D1,L3,,5:5,,,,,Auslösung,,,Good
MS22_Basel_A,ZOE Gegner: 3,Ballbesitzwechsel JA,D1,L1,,5:5,,,,,Auslösung,,,Good
MS22_Basel_A,ZOE Gegner: 4,"Ballbesitzwechsel NEIN, Ballbesitzwechsel JA",D1,L2,,5:5,,,,,Auslösung,,,Good
MS22_Basel_A,ZOE Gegner: 5,"Ballbesitzwechsel JA, Ballbesitzwechsel JA",D1,L1,,5:5,,,,,Auslösung,,,Bad
MS22_Basel_A,ZOE Gegner: 6,Ballbesitzwechsel JA,D1,L2,,5:5,,,,,Auslösung,,,Good
MS22_Basel_A,ZOE Gegner: 7,Ballbesitzwechsel JA,D1,L3,,5:5,,,,,Auslösung,,,Bad
MS22_Basel_A,ZOE Gegner: 8,Ballbesitzwechsel JA,D1,L3,,5:5,,,,,Auslösung,,,Bad
MS22_Basel_A,ZOE Gegner: 9,Ballbesitzwechsel JA,D1,L2,,5:5,,,,,Auslösung,,,Bad
MS22_Basel_A,ZOE Gegner: 10,Ballbesitzwechsel Ja,D2,L3,,5:5,,,,,Auslösung,,,Good
MS22_Basel_A,ZOE Gegner: 11,Ballbesitzwechsel Nein,D2,L1,,5:5,,,,,Auslösung,,,Good
MS22_Basel_A,ZOE Gegner: 12,Ballbesitzwechsel Nein,D2,L1,,5:5,,,,,Auslösung,,,Good
MS22_Basel_A,ZOE Gegner: 13,Ballbesitzwechsel Nein,D2,L1,,5:5,,,,,Auslösung,,,Good
MS22_Basel_A,ZOE Gegner: 14,Ballbesitzwechsel Nein,D2,L2,,5:5,,,,,Auslösung,,,Good
MS22_Basel_A,ZOE Gegner: 15,Ballbesitzwechsel Nein,D2,L3,,5:5,,,,,Auslösung,,,Good
MS22_Basel_A,ZOE Gegner: 16,Ballbesitzwechsel Nein,D3,L2,,5:5,,,,,Auslösung,,,Good
MS22_Basel_A,ZOE Gegner: 17,Ballbesitzwechsel Ja,D3,L2,,5:5,,,,,Auslösung,,,Bad
MS22_Basel_A,ZOE Gegner: 18,Ballbesitzwechsel Nein,D3,L2,,5:5,,,,,Auslösung,,,Good
MS22_Basel_A,ZOE Gegner: 19,Ballbesitzwechsel Nein,D3,L3,,5:5,,,,,Auslösung,,,Good
