Spiel,Action,Ballbesitzwechsel,Drittel,Linien For,Nachsetzen_Good_Bad,Nummerische Spielsituation,Schusslabels,Schussmetrik,Spieler Tigers,Spieler Tigers 2,Taktische Spielsituation,XG,ZOE_For,ZOE_Against
PF_HF_4_FBK,Low Q Chance For: 13,Ballbesitzwechsel NEIN,D3,L2,,5:5,Handgelenk,Geblockt,Gustav Svensson,,Auslösung,0.1,,
PF_HF_4_FBK,Low Q Chance For: 14,Ballbesitzwechsel NEIN,D3,L2,,5:5,Direkt,Neben Tor,Kevin Kropf,Janis Lauber,Festsetzen,0.2,,
PF_HF_4_FBK,Low Q Chance For: 15,Ballbesitzwechsel NEIN,D3,L1,,5:5,Gezogen,Geblockt,Matteo Steiner,,Konter,0.1,,
PF_HF_4_FBK,Low Q Chance For: 16,Ballbesitzwechsel NEIN,D3,L1,,5:5,Direkt,Auf Tor,Gian Mühlemann,,Festsetzen,0.2,,
PF_HF_4_FBK,Low Q Chance For: 17,Ballbesitzwechsel NEIN,D3,L2,,5:5,Gezogen,Geblockt,Kevin Kropf,,Standart,0.1,,
PF_HF_4_FBK,Low Q Chance For: 18,Ballbesitzwechsel NEIN,OT,L2,,5:5,Gezogen,Geblockt,Steiner Simon,,Festsetzen,0.1,,
PF_HF_4_FBK,Low Q Chance For: 19,Ballbesitzwechsel NEIN,OT,L2,,5:5,Gezogen,Auf Tor,Janis Lauber,,Festsetzen,0.1,,
PF_HF_4_FBK,Mid Q Chance Against: 1,Ballbesitzwechsel NEIN,D2,BP1,,4:5,Gezogen,Auf Tor,,,,0.2,,
PF_HF_4_FBK,Mid Q Chance Against: 2,Ballbesitzwechsel NEIN,D2,L1,,5:5,Direkt,Geblockt,Thomas Gfeller,,Festsetzen,0.3,,
PF_HF_4_FBK,Mid Q Chance Against: 3,Ballbesitzwechsel NEIN,D2,L2,,5:5,Handgelenk,Auf Tor,,,Auslösung,0.3,,
PF_HF_4_FBK,Mid Q Chance Against: 4,Ballbesitzwechsel NEIN,D3,L1,,5:5,Gezogen,Neben Tor,,,Konter,0.3,,
PF_HF_4_FBK,Mid Q Chance Against: 5,Ballbesitzwechsel NEIN,D3,L2,,5:5,Gezogen,Geblockt,Steiner Simon,,Konter,0.3,,
PF_HF_4_FBK,Mid Q Chance Against: 6,Ballbesitzwechsel NEIN,D3,L2,,5:5,Handgelenk,Auf Tor,,,Konter,0.3,,
PF_HF_4_FBK,Mid Q Chance For: 1,Ballbesitzwechsel NEIN,D2,L2,,5:5,Gezogen,Auf Tor,Kevin Kropf,Maurice Aebersold,Auslösung,0.3,,
PF_HF_4_FBK,Mid Q Chance For: 2,Ballbesitzwechsel NEIN,D2,L2,,5:5,Gezogen,Auf Tor,Janis Lauber,Maurice Aebersold,Konter,0.3,,
PF_HF_4_FBK,Mid Q Chance For: 3,Ballbesitzwechsel NEIN,D2,L2,,5:5,Direkt,Neben Tor,Janis Lauber,Steiner Simon,Konter,0.3,,
PF_HF_4_FBK,Mid Q Chance For: 4,Ballbesitzwechsel NEIN,D3,L2,,5:5,Gezogen,Auf Tor,Kevin Kropf,Gustav Svensson,Auslösung,0.3,,
PF_HF_4_FBK,Nachsetzen Tigers: 1,Ballbesitzwechsel NEIN,D1,L2,Good,5:5,,,Steiner Simon,Kevin Kropf,Nachsetzen,,,
PF_HF_4_FBK,Nachsetzen Tigers: 2,Ballbesitzwechsel NEIN,D1,L1,Good,5:5,,,,,Nachsetzen,,,
PF_HF_4_FBK,Nachsetzen Tigers: 3,Ballbesitzwechsel NEIN,D2,L1,Bad,5:5,,,Thomas Gfeller,Matteo Steiner,Nachsetzen,,,
PF_HF_4_FBK,Tor Gegner: 1,,D1,L1,,5:5,Gezogen,,,,Festsetzen,0.2,,
PF_HF_4_FBK,Tor Gegner: 2,,D2,L1,,5:5,Direkt,,,,Auslösung,0.5,,
PF_HF_4_FBK,Tor Gegner: 3,,D2,BP1,,4:5,Direkt,,,,,0.5,,
PF_HF_4_FBK,Tor Gegner: 4,,D2,L2,,5:5,Gezogen,,,,Festsetzen,0.3,,
PF_HF_4_FBK,Tor Gegner: 5,,D2,BP1,,4:5,Gezogen,,,,,0.3,,
PF_HF_4_FBK,Tor Gegner: 6,,D3,L2,,5:5,Direkt,,,,Festsetzen,0.2,,
PF_HF_4_FBK,Tor Gegner: 7,,D3,L1,,5:5,Direkt,,,,Festsetzen,0.3,,
PF_HF_4_FBK,Tor Tigers: 1,,D1,L2,,5:5,Volley,,Thomas Gfeller,Matteo Steiner,Konter,0.2,,
PF_HF_4_FBK,Tor Tigers: 2,,D1,L2,,5:5,Gezogen,,Steiner Simon,Janis Lauber,Auslösung,0.3,,
PF_HF_4_FBK,Tor Tigers: 3,,D1,L2,,5:5,Handgelenk,,Steiner Simon,,Konter,0.3,,
PF_HF_4_FBK,Tor Tigers: 4,,D2,L1,,5:5,Gezogen,,Matteo Steiner,,Festsetzen,0.3,,
PF_HF_4_FBK,Tor Tigers: 5,,D2,PP1,,5:4,Gezogen,,Janis Lauber,Matteo Steiner,,0.3,,
PF_HF_4_FBK,Tor Tigers: 6,,D3,L1,,5:5,Gezogen,,Micha Strohl,,Konter,0.4,,
PF_HF_4_FBK,Tor Tigers: 7,,D3,L1,,5:5,Volley,,Nick Pfister,Luca Fankhauser,Auslösung,0.5,,
PF_HF_4_FBK,Tor Tigers: 8,,OT,PP1,,5:4,Direkt,,Steiner Simon,,,0.3,,
PF_HF_4_FBK,ZOE F gg. Pressing: 1,Ballbesitzwechsel NEIN,D1,L1,,5:5,,,Luca Fankhauser,,Auslösung,,Good,
PF_HF_4_FBK,ZOE F gg. Pressing: 2,Ballbesitzwechsel NEIN,D1,L1,,5:5,,,Matteo Steiner,,Auslösung,,Good,
PF_HF_4_FBK,ZOE F gg. Pressing: 3,Ballbesitzwechsel NEIN,D1,L2,,5:5,,,Maurice Aebersold,Gustav Svensson,Auslösung,,Good,
PF_HF_4_FBK,ZOE F gg. Pressing: 4,Ballbesitzwechsel NEIN,D1,L1,,5:5,,,Thomas Gfeller,,Auslösung,,Bad,
PF_HF_4_FBK,ZOE For: 1,Ballbesitzwechsel NEIN,D1,L2,,5:5,,,Gustav Svensson,Steiner Simon,Auslösung,,Good,
PF_HF_4_FBK,ZOE For: 2,Ballbesitzwechsel NEIN,D1,L1,,5:5,,,Gustav Svensson,Maurice Aebersold,Auslösung,,Good,
PF_HF_4_FBK,ZOE For: 3,Ballbesitzwechsel NEIN,D1,L2,,5:5,,,Janis Lauber,Steiner Simon,Auslösung,,Bad,
PF_HF_4_FBK,ZOE For: 4,Ballbesitzwechsel NEIN,D1,L2,,5:5,,,Gustav Svensson,Janis Lauber,Auslösung,,Good,
PF_HF_4_FBK,ZOE For: 5,Ballbesitzwechsel NEIN,D1,L2,,5:5,,,Maurice Aebersold,,Auslösung,,Bad,
PF_HF_4_FBK,ZOE For: 6,Ballbesitzwechsel NEIN,D1,L2,,5:5,,,Gustav Svensson,Janis Lauber,Auslösung,,Good,
PF_HF_4_FBK,ZOE For: 7,Ballbesitzwechsel NEIN,D1,L2,,5:5,,,Gustav Svensson,Janis Lauber,Auslösung,,Good,
PF_HF_4_FBK,ZOE For: 8,Ballbesitzwechsel NEIN,D2,L2,,5:5,,,Gustav Svensson,,Auslösung,,Good,
PF_HF_4_FBK,ZOE For: 9,Ballbesitzwechsel NEIN,D2,L1,,5:5,,,Luca Fankhauser,Matteo Steiner,Auslösung,,Good,
PF_HF_4_FBK,ZOE For: 10,Ballbesitzwechsel NEIN,D2,L2,,5:5,,,Gustav Svensson,Maurice Aebersold,Auslösung,,Good,
