Spiel,Action,Ballbesitzwechsel,Drittel,Linien For,Nachsetzen_Good_Bad,Nummerische Spielsituation,Schusslabels,Schussmetrik,Spieler Tigers,Spieler Tigers 2,Taktische Spielsituation,XG,ZOE_For,ZOE_Against
PF_VF_2_FBTG,Tor Tigers: 3,,D2,PP1,,5:4,Gezogen,,Kevin Kropf,Steiner Simon,,0.2,,
PF_VF_2_FBTG,Tor Tigers: 4,,D3,L1,,5:5,Direkt,,Nick Pfister,Matteo Steiner,Auslösung,0.5,,
PF_VF_2_FBTG,ZOE For: 1,Ballbesitzwechsel JA,D1,L1,,5:5,,,Gustav Svensson,Kevin Kropf,Auslösung,,Good,
PF_VF_2_FBTG,ZOE For: 2,Ballbesitzwechsel NEIN,D1,L1,,5:5,,,Thomas Gfeller,Nick Pfister,Auslösung,,Good,
PF_VF_2_FBTG,ZOE For: 3,Ballbesitzwechsel JA,D1,L2,,5:5,,,Gustav Svensson,Strohl Micha,Auslösung,,Bad,
PF_VF_2_FBTG,ZOE For: 4,Ballbesitzwechsel JA,D1,L1,,5:5,,,Lukas Münger,,Auslösung,,Bad,
PF_VF_2_FBTG,ZOE For: 5,Ballbesitzwechsel JA,D1,L3,,5:5,,,Lucas Schlegel,Gian Mühlemann,Auslösung,,Bad,
PF_VF_2_FBTG,ZOE For: 6,Ballbesitzwechsel NEIN,D1,L2,,5:5,,,Kevin Kropf,Micha Strohl,Auslösung,,Bad,
PF_VF_2_FBTG,ZOE For: 7,Ballbesitzwechsel NEIN,D1,L1,,5:5,,,Matteo Steiner,Nick Pfister,Auslösung,,Good,
PF_VF_2_FBTG,ZOE For: 8,Ballbesitzwechsel NEIN,D1,L3,,5:5,,,Martin Mosimann,Gian Mühlemann,Auslösung,,Good,
PF_VF_2_FBTG,ZOE For: 9,Ballbesitzwechsel NEIN,D1,L3,,5:5,,,Martin Mosimann,Lucas Schlegel,Auslösung,,Good,
PF_VF_2_FBTG,ZOE For: 10,Ballbesitzwechsel NEIN,D1,L2,,5:5,,,Gustav Svensson,Strohl Micha,Auslösung,,Good,
PF_VF_2_FBTG,ZOE For: 11,Ballbesitzwechsel NEIN,D1,L1,,5:5,,,Luca Fankhauser,Matteo Steiner,Auslösung,,Good,
PF_VF_2_FBTG,ZOE For: 12,Ballbesitzwechsel NEIN,D1,L3,,5:5,,,Martin Mosimann,Lucas Schlegel,Auslösung,,Good,
PF_VF_2_FBTG,ZOE For: 13,Ballbesitzwechsel NEIN,D2,L2,,5:5,,,Gustav Svensson,Kevin Kropf,Auslösung,,Good,
PF_VF_2_FBTG,ZOE For: 14,Ballbesitzwechsel JA,D2,L2,,5:5,,,Janis Lauber,Gustav Svensson,Auslösung,,Bad,
PF_VF_2_FBTG,ZOE For: 15,Ballbesitzwechsel NEIN,D2,L3,,5:5,,,Gian Mühlemann,Schwarz Janis,Auslösung,,Good,
PF_VF_2_FBTG,ZOE For: 16,Ballbesitzwechsel NEIN,D2,L2,,5:5,,,Strohl Micha,Kevin Kropf,Auslösung,,Good,
PF_VF_2_FBTG,ZOE For: 17,Ballbesitzwechsel NEIN,D3,L1,,5:5,,,Gian Mühlemann,Matteo Steiner,Auslösung,,Good,
PF_VF_2_FBTG,ZOE For: 18,Ballbesitzwechsel NEIN,D3,L2,,5:5,,,Gustav Svensson,Kevin Kropf,Auslösung,,Good,
PF_VF_2_FBTG,ZOE For: 19,Ballbesitzwechsel NEIN,D3,L1,,5:5,,,Gian Mühlemann,Nick Pfister,Auslösung,,Good,
PF_VF_2_FBTG,ZOE Gegner: 1,Ballbesitzwechsel JA,D1,L3,,5:5,,,,,Auslösung,,,Bad
PF_VF_2_FBTG,ZOE Gegner: 2,Ballbesitzwechsel NEIN,D1,L1,,5:5,,,,,Auslösung,,,Good
PF_VF_2_FBTG,ZOE Gegner: 3,Ballbesitzwechsel JA,D1,L3,,5:5,,,,,Auslösung,,,Good
PF_VF_2_FBTG,ZOE Gegner: 4,Ballbesitzwechsel NEIN,D1,L2,,5:5,,,,,Auslösung,,,Good
PF_VF_2_FBTG,ZOE Gegner: 5,Ballbesitzwechsel NEIN,D1,L3,,5:5,,,,,Auslösung,,,Good
PF_VF_2_FBTG,ZOE Gegner: 6,Ballbesitzwechsel JA,D1,L1,,5:5,,,,,Auslösung,,,Good
PF_VF_2_FBTG,ZOE Gegner: 7,Ballbesitzwechsel JA,D1,L1,,5:5,,,,,Auslösung,,,Bad
PF_VF_2_FBTG,ZOE Gegner: 8,Ballbesitzwechsel NEIN,D1,L3,,5:5,,,,,Auslösung,,,Good
PF_VF_2_FBTG,ZOE Gegner: 9,Ballbesitzwechsel NEIN,D1,L2,,5:5,,,,,Auslösung,,,Good
PF_VF_2_FBTG,ZOE Gegner: 10,Ballbesitzwechsel NEIN,D1,L3,,5:5,,,,,Auslösung,,,Good
PF_VF_2_FBTG,ZOE Gegner: 11,Ballbesitzwechsel NEIN,D1,L1,,5:5,,,,,Auslösung,,,Good
PF_VF_2_FBTG,ZOE Gegner: 12,Ballbesitzwechsel JA,D1,L1,,5:5,,,,,Auslösung,,,Bad
PF_VF_2_FBTG,ZOE Gegner: 13,Ballbesitzwechsel NEIN,D1,L3,,5:5,,,,,Auslösung,,,Good
PF_VF_2_FBTG,ZOE Gegner: 14,Ballbesitzwechsel JA,D2,L1,,5:5,,,,,Auslösung,,,Bad
PF_VF_2_FBTG,ZOE Gegner: 15,Ballbesitzwechsel NEIN,D2,L3,,5:5,,,,,Auslösung,,,Good
PF_VF_2_FBTG,ZOE Gegner: 16,Ballbesitzwechsel JA,D2,L3,,5:5,,,,,Auslösung,,,Bad
PF_VF_2_FBTG,ZOE Gegner: 17,Ballbesitzwechsel NEIN,D2,L1,,5:5,,,,,Auslösung,,,Good
PF_VF_2_FBTG,ZOE gg. Pressing: 1,Ballbesitzwechsel Nein,D1,L3,,5:5,,,Lucas Schlegel,Martin Mosimann,Auslösung,,Bad,
PF_VF_2_FBTG,ZOE gg. Pressing: 2,Ballbesitzwechsel NEIN,D1,L3,,5:5,,,Martin Mosimann,Christian Stucki,Auslösung,,Good,
PF_VF_2_FBTG,ZOE gg. Pressing: 3,Ballbesitzwechsel JA,D2,L3,,5:5,,,,,Auslösung,,Bad,
PF_VF_2_FBTG,Zone-Exits: 1,Ballbesitzwechsel JA,D1,L3,,5:5,,,Martin Mosimann,Lucas Schlegel,Zone-Exits,,Bad,
PF_VF_2_FBTG,Zone-Exits: 2,Ballbesitzwechsel JA,D2,L3,,5:5,,,Lucas Schlegel,,Zone-Exits,,Bad,
PF_VF_2_FBTG,Zone-Exits: 3,Ballbesitzwechsel JA,D2,L1,,5:5,,,Luca Fankhauser,,Zone-Exits,,Bad,
