Spiel,Action,Ballbesitzwechsel,Drittel,Linien For,Nachsetzen_Good_Bad,Nummerische Spielsituation,Schusslabels,Schussmetrik,Spieler Tigers,Spieler Tigers 2,Taktische Spielsituation,XG,ZOE_For,ZOE_Against
PF_HF_3_FBK,Nachsetzen Tigers: 5,Ballbesitzwechsel NEIN,D1,L2,Good,5:5,,,Kevin Kropf,Steiner Simon,Nachsetzen,,,
PF_HF_3_FBK,Nachsetzen Tigers: 6,Ballbesitzwechsel NEIN,D2,L1,Bad,5:5,,,,,Nachsetzen,,,
PF_HF_3_FBK,Nachsetzen Tigers: 7,Ballbesitzwechsel NEIN,D2,L1,Bad,5:5,,,,,Nachsetzen,,,
PF_HF_3_FBK,Pot + Chance For: 1,Ballbesitzwechsel NEIN,D1,L2,,5:5,Gezogen,Neben Tor,Janis Lauber,Kevin Kropf,Konter,0.2,,
PF_HF_3_FBK,Pot + Chance For: 2,Ballbesitzwechsel NEIN,D2,L2,,5:5,Direkt,,Janis Lauber,Kevin Kropf,Konter,0.3,,
PF_HF_3_FBK,Pressing: 1,Ballbesitzwechsel NEIN,D1,L3,Bad,5:5,,,Arno Althaus,Christian Stucki,Pressing,,,
PF_HF_3_FBK,Tor Gegner: 1,,D1,L1,,5:5,Direkt,,,,Konter,0.2,,
PF_HF_3_FBK,Tor Gegner: 2,,D1,L2,,5:5,Gezogen,,,,Konter,0.3,,
PF_HF_3_FBK,Tor Gegner: 3,,D2,L2,,5:5,Direkt,,,,Konter,0.3,,
PF_HF_3_FBK,Tor Gegner: 4,,D2,L1,,5:5,Gezogen,,,,Standart,0.1,,
PF_HF_3_FBK,Tor Gegner: 5,,D3,L1,,5:6,Direkt,,,,,0.3,,
PF_HF_3_FBK,Tor Gegner: 6,,D3,L2,,5:5,Gezogen,,,,Konter,0.4,,
PF_HF_3_FBK,Tor Tigers: 1,,D1,L2,,5:5,Gezogen,,Gustav Svensson,Steiner Simon,Standart,0.2,,
PF_HF_3_FBK,Tor Tigers: 2,,D1,L1,,5:5,Handgelenk,,Matteo Steiner,Gustav Svensson,Festsetzen,0.3,,
PF_HF_3_FBK,Tor Tigers: 3,,D1,L1,,5:5,Direkt,,Thomas Gfeller,Luca Fankhauser,Standart,0.2,,
PF_HF_3_FBK,Tor Tigers: 4,,D1,L2,,5:5,Handgelenk,,Kevin Kropf,Steiner Simon,Auslösung,0.3,,
PF_HF_3_FBK,Tor Tigers: 5,,D1,PP1,,5:4,Volley,,Thomas Gfeller,Kevin Kropf,,0.3,,
PF_HF_3_FBK,Tor Tigers: 6,,D3,L1,,5:5,Direkt,,Matteo Steiner,,Zone-Exits,0.3,,
PF_HF_3_FBK,Tor Tigers: 7,,D3,L1,,5:5,Volley,,Nick Pfister,Thomas Gfeller,Standart,0.4,,
PF_HF_3_FBK,ZOE F gg. Pressing: 1,Ballbesitzwechsel NEIN,D2,L1,,5:5,,,Maurice Aebersold,,Auslösung,,Good,
PF_HF_3_FBK,ZOE F gg. Pressing: 2,Ballbesitzwechsel NEIN,D2,L2,,5:5,,,Maurice Aebersold,,Auslösung,,Bad,
PF_HF_3_FBK,ZOE F gg. Pressing: 3,Ballbesitzwechsel NEIN,D3,L2,,5:5,,,Janis Lauber,,Auslösung,,Good,
PF_HF_3_FBK,ZOE F gg. Pressing: 4,Ballbesitzwechsel NEIN,D3,L2,,5:5,,,Janis Lauber,Gustav Svensson,Auslösung,,Good,
PF_HF_3_FBK,ZOE For: 1,Ballbesitzwechsel NEIN,D1,L1,,5:5,,,Luca Fankhauser,Thomas Gfeller,Auslösung,,Good,
PF_HF_3_FBK,ZOE For: 2,Ballbesitzwechsel NEIN,D1,L3,,5:5,,,Micha Strohl,Lucas Schlegel,Auslösung,,Bad,
PF_HF_3_FBK,ZOE For: 3,Ballbesitzwechsel NEIN,D1,L1,,5:5,,,Luca Fankhauser,Thomas Gfeller,Auslösung,,Good,
PF_HF_3_FBK,ZOE For: 4,Ballbesitzwechsel NEIN,D1,L1,,5:5,,,Steiner Luca,Thomas Gfeller,Auslösung,,Good,
PF_HF_3_FBK,ZOE For: 5,Ballbesitzwechsel JA,D1,L2,,5:5,,,Gustav Svensson,Janis Lauber,Auslösung,,Bad,
PF_HF_3_FBK,ZOE For: 6,Ballbesitzwechsel NEIN,D1,L1,,5:5,,,Thomas Gfeller,,Auslösung,,Bad,
PF_HF_3_FBK,ZOE For: 7,Ballbesitzwechsel NEIN,D1,L2,,5:5,,,Maurice Aebersold,Janis Lauber,Auslösung,,Bad,
PF_HF_3_FBK,ZOE For: 8,Ballbesitzwechsel NEIN,D1,L1,,5:5,,,Luca Fankhauser,Nick Pfister,Auslösung,,Good,
PF_HF_3_FBK,ZOE For: 9,Ballbesitzwechsel NEIN,D1,L2,,5:5,,,Maurice Aebersold,Janis Lauber,Auslösung,,Good,
PF_HF_3_FBK,ZOE For: 10,Ballbesitzwechsel Nein,D1,L2,,5:5,,,Gustav Svensson,Janis Lauber,Auslösung,,Good,
PF_HF_3_FBK,ZOE For: 11,Ballbesitzwechsel NEIN,D1,L1,,5:5,,,Luca Fankhauser,,Auslösung,,Bad,
PF_HF_3_FBK,ZOE For: 12,Ballbesitzwechsel NEIN,D1,L2,,5:5,,,Maurice Aebersold,,Auslösung,,Good,
PF_HF_3_FBK,ZOE For: 13,Ballbesitzwechsel NEIN,D2,L3,,5:5,,,Micha Strohl,Lucas Schlegel,Auslösung,,Good,
PF_HF_3_FBK,ZOE For: 14,Ballbesitzwechsel NEIN,D2,L3,,5:5,,,Micha Strohl,Christian Stucki,Auslösung,,Bad,
PF_HF_3_FBK,ZOE For: 15,Ballbesitzwechsel NEIN,D2,L3,,5:5,,,Lucas Schlegel,,Auslösung,,Bad,
PF_HF_3_FBK,ZOE For: 16,Ballbesitzwechsel Nein,D2,L2,,5:5,,,Maurice Aebersold,,Auslösung,,Bad,
PF_HF_3_FBK,ZOE For: 17,Ballbesitzwechsel NEIN,D2,L2,,5:5,,,Gustav Svensson,Janis Lauber,Auslösung,,Bad,
PF_HF_3_FBK,ZOE For: 18,Ballbesitzwechsel NEIN,D3,L1,,5:5,,,Steiner Luca,Thomas Gfeller,Auslösung,,Good,
PF_HF_3_FBK,ZOE For: 19,Ballbesitzwechsel NEIN,D3,L2,,5:5,,,Gustav Svensson,Janis Lauber,Auslösung,,Good,
PF_HF_3_FBK,ZOE For: 20,Ballbesitzwechsel Nein,D3,L1,,5:5,,,Thomas Gfeller,Matteo Steiner,Auslösung,,Good,
PF_HF_3_FBK,ZOE For: 21,Ballbesitzwechsel NEIN,D3,L2,,5:5,,,Micha Strohl,,Auslösung,,Bad,
PF_HF_3_FBK,ZOE Gegner: 1,Ballbesitzwechsel NEIN,D1,L1,,5:5,,,,,Auslösung,,,Good
PF_HF_3_FBK,ZOE Gegner: 2,Ballbesitzwechsel JA,D1,L2,,5:5,,,,,Auslösung,,,Bad
PF_HF_3_FBK,ZOE Gegner: 3,Ballbesitzwechsel NEIN,D1,L2,,5:5,,,,,Auslösung,,,Good
PF_HF_3_FBK,ZOE Gegner: 4,Ballbesitzwechsel NEIN,D1,L2,,5:5,,,,,Auslösung,,,Good
PF_HF_3_FBK,ZOE Gegner: 5,Ballbesitzwechsel NEIN,D1,L3,,5:5,,,,,Auslösung,,,Good
PF_HF_3_FBK,ZOE Gegner: 6,Ballbesitzwechsel NEIN,D1,L1,,5:5,,,,,Auslösung,,,Bad
PF_HF_3_FBK,ZOE Gegner: 7,Ballbesitzwechsel Nein,D1,L2,,5:5,,,,,Auslösung,,,Good
PF_HF_3_FBK,ZOE Gegner: 8,Ballbesitzwechsel NEIN,D1,L3,,5:5,,,,,Auslösung,,,Bad
PF_HF_3_FBK,ZOE Gegner: 9,Ballbesitzwechsel Nein,D1,L2,,5:5,,,,,Auslösung,,,Good
PF_HF_3_FBK,ZOE Gegner: 10,Ballbesitzwechsel NEIN,D1,L1,,5:5,,,,,Auslösung,,,Good
PF_HF_3_FBK,ZOE Gegner: 11,Ballbesitzwechsel NEIN,D1,L1,,5:5,,,,,Auslösung,,,Bad
PF_HF_3_FBK,ZOE Gegner: 12,Ballbesitzwechsel NEIN,D2,L2,,5:5,,,,,Auslösung,,,Bad
PF_HF_3_FBK,ZOE Gegner: 13,Ballbesitzwechsel NEIN,D2,L3,,5:5,,,,,Auslösung,,,Good
PF_HF_3_FBK,ZOE Gegner: 14,Ballbesitzwechsel NEIN,D2,L1,,5:5,,,,,Auslösung,,,Bad
PF_HF_3_FBK,ZOE Gegner: 15,Ballbesitzwechsel NEIN,D2,L3,,5:5,,,,,Auslösung,,,Good
PF_HF_3_FBK,ZOE Gegner: 16,Ballbesitzwechsel NEIN,D2,L2,,5:5,,,,,Auslösung,,,Good
PF_HF_3_FBK,Zone-Exits: 1,Ballbesitzwechsel Nein,D1,L1,,5:5,,,Steiner Luca,,Zone-Exits,,Good,
PF_HF_3_FBK,Zone-Exits: 2,Ballbesitzwechsel NEIN,D1,L2,,5:5,,,Maurice Abersold,,Zone-Exits,,Good,
PF_HF_3_FBK,Zone-Exits: 3,Ballbesitzwechsel NEIN,D1,L1,,5:5,,,,,Zone-Exits,,Good,
PF_HF_3_FBK,Zone-Exits: 4,Ballbesitzwechsel NEIN,D1,L1,,5:5,,,,,Zone-Exits,,Bad,
PF_HF_3_FBK,Zone-Exits: 5,Ballbesitzwechsel NEIN,D2,L1,,5:5,,,Steiner Luca,,Zone-Exits,,Good,
PF_HF_3_FBK,Zone-Exits: 6,Ballbesitzwechsel NEIN,D2,L1,,5:5,,,Steiner Luca,,Zone-Exits,,Bad,
PF_HF_3_FBK,Zone-Exits: 7,Ballbesitzwechsel NEIN,D2,L1,,5:5,,,Maurice Aebersold,,Zone-Exits,,Good,
PF_HF_3_FBK,Zone-Exits: 8,Ballbesitzwechsel Nein,D2,L1,,5:5,,,Steiner Luca,,Zone-Exits,,Bad,
PF_HF_3_FBK,Zone-Exits: 9,Ballbesitzwechsel NEIN,D3,L2,,5:5,,,Gustav Svensson,,Zone-Exits,,Bad,
PF_HF_3_FBK,Zone-Exits: 10,Ballbesitzwechsel NEIN,D3,L1,,5:5,,,Gian Mühlemann,Thomas Gfeller,Zone-Exits,,Good,
PF_HF_3_FBK,Zone-Exits: 11,Ballbesitzwechsel NEIN,D3,L1,,5:5,,,Gian Mühlemann,,Zone-Exits,,Good,
