Spiel,Action,Ballbesitzwechsel,Drittel,Linien For,Nachsetzen_Good_Bad,Nummerische Spielsituation,Schusslabels,Schussmetrik,Spieler Tigers,Spieler Tigers 2,Taktische Spielsituation,XG,ZOE_For,ZOE_Against
MS13_Chur_H,Low Q Chance For: 7,Ballbesitzwechsel Ja,D1,L3,,5:5,Volley,Auf Tor,Gian Mühlemann,Nick Pfister,Konter,0.2,,
MS13_Chur_H,Low Q Chance For: 8,Ballbesitzwechsel Nein,D1,L2,,5:5,Direkt,Auf Tor,Daniel Hernandez,Luca Fankhauser,Konter,0.2,,
MS13_Chur_H,Low Q Chance For: 9,Ballbesitzwechsel Nein,D1,L1,,5:5,Gezogen,Auf Tor,Steiner Luca,,Auslösung,0.2,,
MS13_Chur_H,Low Q Chance For: 10,Ballbesitzwechsel Ja,D1,L1,,5:5,Volley,Neben Tor,Steiner Luca,Kevin Kropf,Auslösung,0.2,,
MS13_Chur_H,Low Q Chance For: 11,Ballbesitzwechsel Nein,D1,L2,,5:5,Handgelenk,Geblockt,Janis Lauber,Björn Schenkel,Auslösung,0.2,,
MS13_Chur_H,Low Q Chance For: 12,Ballbesitzwechsel Nein,D1,L3,,5:5,Gezogen,Auf Tor,Lucas Schlegel,Steiner Simon,Festsetzen,0.1,,
MS13_Chur_H,Low Q Chance For: 13,Ballbesitzwechsel Nein,D1,L1,,5:5,Direkt,Neben Tor,Micha Strohl,Christian Stucki,Festsetzen,0.1,,
MS13_Chur_H,Low Q Chance For: 14,Ballbesitzwechsel Ja,D2,L1,,5:5,Gezogen,Auf Tor,Kevin Kropf,,Konter,0.1,,
MS13_Chur_H,Low Q Chance For: 15,Ballbesitzwechsel Nein,D2,L2,,5:5,Gezogen,Auf Tor,Christian Stucki,Schwarz Janis,Festsetzen,0.1,,
MS13_Chur_H,Low Q Chance For: 16,Ballbesitzwechsel Nein,D2,L1,,5:5,Direkt,Auf Tor,Thomas Gfeller,Kevin Kropf,Festsetzen,0.1,,
MS13_Chur_H,Low Q Chance For: 17,Ballbesitzwechsel Nein,D2,L3,,5:5,Handgelenk,Auf Tor,Nick Pfister,Gian Mühlemann,Festsetzen,0.1,,
MS13_Chur_H,Low Q Chance For: 18,Ballbesitzwechsel Nein,D3,L2,,5:5,Direkt,Auf Tor,Janis Lauber,Schwarz Janis,Auslösung,0.2,,
MS13_Chur_H,Low Q Chance For: 19,Ballbesitzwechsel Nein,D3,L1,,5:5,Gezogen,Auf Tor,Christian Stucki,Micha Strohl,Konter,0.2,,
MS13_Chur_H,Low Q Chance For: 20,Ballbesitzwechsel Nein,D3,L3,,5:5,Gezogen,Neben Tor,Lukas Münger,Maurice Aebersold,Festsetzen,0.1,,
MS13_Chur_H,Low Q Chance For: 21,Ballbesitzwechsel Ja,D3,L3,,5:5,Gezogen,Geblockt,Steiner Simon,Maurice Aebersold,Standart,0.1,,
MS13_Chur_H,Mid Q Chance Against: 1,Ballbesitzwechsel Nein,D1,L1,,5:5,Direkt,Auf Tor,,,Standart,0.3,,
MS13_Chur_H,Mid Q Chance Against: 2,Ballbesitzwechsel Nein,D1,L1,,5:5,Direkt,Neben Tor,,,Auslösung,0.3,,
MS13_Chur_H,Mid Q Chance Against: 3,Ballbesitzwechsel Nein,D1,L1,,5:5,Gezogen,Auf Tor,,,Festsetzen,0.3,,
MS13_Chur_H,Mid Q Chance Against: 4,Ballbesitzwechsel Nein,D1,L1,,5:5,Direkt,Neben Tor,,,Konter,0.3,,
MS13_Chur_H,Mid Q Chance Against: 5,Ballbesitzwechsel Nein,D1,L2,,5:5,Direkt,Auf Tor,,,Standart,0.3,,
MS13_Chur_H,Mid Q Chance For: 1,Ballbesitzwechsel Nein,D1,L3,,5:5,Direkt,Neben Tor,Steiner Simon,Nick Pfister,Konter,0.4,,
MS13_Chur_H,Mid Q Chance For: 2,Ballbesitzwechsel Nein,D1,L1,,5:5,Direkt,Neben Tor,Christian Stucki,Kevin Kropf,Konter,0.3,,
MS13_Chur_H,Mid Q Chance For: 3,Ballbesitzwechsel Nein,D2,L1,,5:5,Direkt,Geblockt,Thomas Gfeller,,Konter,0.4,,
MS13_Chur_H,Mid Q Chance For: 4,Ballbesitzwechsel Ja,D2,L2,,5:5,Handgelenk,Auf Tor,Janis Lauber,,Nachsetzen,0.3,,
MS13_Chur_H,Mid Q Chance For: 5,Ballbesitzwechsel Nein,D3,L2,,5:5,Direkt,Auf Tor,Nick Pfister,Gian Mühlemann,Auslösung,0.4,,
MS13_Chur_H,Mid Q Chance For: 6,Ballbesitzwechsel Nein,D3,L1,,5:5,Direkt,Neben Tor,Thomas Gfeller,Kevin Kropf,Zone-Exits,0.3,,
MS13_Chur_H,Nachsetzen Tigers: 1,Ballbesitzwechsel Nein,D2,L2,Good,5:5,,,Janis Lauber,Schwarz Janis,Nachsetzen,,,
MS13_Chur_H,Tor Gegner: 1,,D1,L1,,5:5,Direkt,,,,Konter,0.6,,
MS13_Chur_H,Tor Gegner: 2,,D1,L1,,5:5,Gezogen,,,,Konter,0.2,,
MS13_Chur_H,Tor Gegner: 3,,D2,BP2,,4:5,Direkt,,,,,0.7,,
MS13_Chur_H,Tor Gegner: 4,,D3,L1,,5:5,Direkt,,,,Festsetzen,0.4,,
MS13_Chur_H,Tor Gegner: 5,,D3,L2,,5:5,Direkt,,,,Auslösung,0.7,,
MS13_Chur_H,Tor Tigers: 1,,D1,L3,,5:5,Direkt,,Gian Mühlemann,Matteo Steiner,Konter,0.6,,
MS13_Chur_H,Tor Tigers: 2,,D1,L2,,5:5,Direkt,,Daniel Hernandez,Schwarz Janis,Festsetzen,0.7,,
MS13_Chur_H,Tor Tigers: 3,,D2,L1,,5:5,Direkt,,Thomas Gfeller,Kevin Kropf,Festsetzen,0.4,,
MS13_Chur_H,Tor Tigers: 4,,D2,L1,,5:5,Handgelenk,,Kevin Kropf,,Konter,0.4,,
MS13_Chur_H,Tor Tigers: 5,,D2,L2,,5:5,Gezogen,,Nick Pfister,Lukas Münger,Auslösung,0.4,,
MS13_Chur_H,Tor Tigers: 6,,D3,L2,,5:5,Handgelenk,,Janis Lauber,Daniel Hernandez,Auslösung,0.4,,
MS13_Chur_H,ZOE For: 1,Ballbesitzwechsel Nein,D1,L2,,5:5,,,Björn Schenkel,Luca Fankhauser,Auslösung,,Good,
MS13_Chur_H,ZOE For: 2,Ballbesitzwechsel Nein,D1,L2,,5:5,,,Schwarz Janis,Daniel Hernandez,Auslösung,,Good,
MS13_Chur_H,ZOE For: 3,Ballbesitzwechsel Nein,D1,L1,,5:5,,,Steiner Luca,Kevin Kropf,Auslösung,,Good,
MS13_Chur_H,ZOE For: 4,Ballbesitzwechsel Ja,D1,L3,,5:5,,,Maurice Aebersold,,Auslösung,,Bad,
MS13_Chur_H,ZOE For: 5,Ballbesitzwechsel Ja,D1,L1,,5:5,,,Thomas Gfeller,Kevin Kropf,Auslösung,,Bad,
MS13_Chur_H,ZOE For: 6,Ballbesitzwechsel Nein,D1,L2,,5:5,,,Björn Schenkel,Luca Fankhauser,Auslösung,,Bad,
MS13_Chur_H,ZOE For: 7,Ballbesitzwechsel Nein,D1,L1,,5:5,,,Strohl Micha,,Auslösung,,Good,
MS13_Chur_H,ZOE For: 8,Ballbesitzwechsel Nein,D1,L1,,5:5,,,Steiner Luca,Thomas Gfeller,Auslösung,,Good,
MS13_Chur_H,ZOE For: 9,Ballbesitzwechsel Nein,D1,L2,,5:5,,,Janis Lauber,,Auslösung,,Good,
MS13_Chur_H,ZOE For: 10,Ballbesitzwechsel Ja,D1,L1,,5:5,,,Micha Strohl,,Auslösung,,Bad,
MS13_Chur_H,ZOE For: 11,Ballbesitzwechsel Nein,D1,L2,,5:5,,,Janis Lauber,Luca Fankhauser,Auslösung,,Good,
MS13_Chur_H,ZOE For: 12,Ballbesitzwechsel Nein,D2,L3,,5:5,,,Gian Mühlemann,Matteo Steiner,Auslösung,,Good,
MS13_Chur_H,ZOE For: 13,Ballbesitzwechsel Nein,D2,L2,,5:5,,,Janis Lauber,Luca Fankhauser,Auslösung,,Good,
MS13_Chur_H,ZOE For: 14,Ballbesitzwechsel Nein,D2,L2,,5:5,,,Björn Schenkel,Luca Fankhauser,Auslösung,,Good,
MS13_Chur_H,ZOE For: 15,Ballbesitzwechsel Ja,D2,L1,,5:5,,,Micha Strohl,Thomas Gfeller,Auslösung,,Bad,
MS13_Chur_H,ZOE For: 16,Ballbesitzwechsel Nein,D2,L2,,5:5,,,Janis Lauber,Schwarz Janis,Auslösung,,Bad,
MS13_Chur_H,ZOE For: 17,Ballbesitzwechsel Nein,D2,L2,,5:5,,,Maurice Aebersold,Lukas Münger,Auslösung,,Bad,
MS13_Chur_H,ZOE For: 18,Ballbesitzwechsel Nein,D2,L1,,5:5,,,Maurice Aebersold,Kevin Kropf,Auslösung,,Bad,
MS13_Chur_H,ZOE For: 19,Ballbesitzwechsel Nein,D2,L3,,5:5,,,Lukas Münger,Maurice Aebersold,Auslösung,,Bad,
MS13_Chur_H,ZOE For: 20,Ballbesitzwechsel Nein,D2,L2,,5:5,,,Janis Lauber,,Auslösung,,Good,
MS13_Chur_H,ZOE For: 21,Ballbesitzwechsel Nein,D2,L2,,5:5,,,Gian Mühlemann,Lukas Münger,Auslösung,,Good,
MS13_Chur_H,ZOE For: 22,Ballbesitzwechsel Nein,D2,L2,,5:5,,,Björn Schenkel,Daniel Hernandez,Auslösung,,Good,
MS13_Chur_H,ZOE For: 23,Ballbesitzwechsel Nein,D2,L1,,5:5,,,Thomas Gfeller,,Auslösung,,Good,
MS13_Chur_H,ZOE For: 24,Ballbesitzwechsel Nein,D3,L2,,5:5,,,Gian Mühlemann,Lukas Münger,Auslösung,,Good,
MS13_Chur_H,ZOE For: 25,Ballbesitzwechsel Ja,D3,L1,,5:5,,,Steiner Luca,Thomas Gfeller,Auslösung,,Bad,
MS13_Chur_H,ZOE For: 26,Ballbesitzwechsel Nein,D3,L2,,5:5,,,Janis Lauber,Daniel Hernandez,Auslösung,,Good,
MS13_Chur_H,ZOE For: 27,Ballbesitzwechsel Nein,D3,L3,,5:5,,,Gian Mühlemann,Maurice Aebersold,Auslösung,,Good,
MS13_Chur_H,ZOE Gegner: 1,Ballbesitzwechsel Nein,D1,L1,,5:5,,,,,Auslösung,,,Good
MS13_Chur_H,ZOE Gegner: 2,Ballbesitzwechsel Nein,D1,L1,,5:5,,,,,Auslösung,,,Good
MS13_Chur_H,ZOE Gegner: 3,Ballbesitzwechsel Nein,D1,L2,,5:5,,,,,Auslösung,,,Good
MS13_Chur_H,ZOE Gegner: 4,Ballbesitzwechsel Ja,D1,L2,,5:5,,,,,Auslösung,,,Bad
MS13_Chur_H,ZOE Gegner: 5,Ballbesitzwechsel Ja,D1,L3,,5:5,,,,,Auslösung,,,Bad
MS13_Chur_H,ZOE Gegner: 6,Ballbesitzwechsel Nein,D1,L2,,5:5,,,,,Auslösung,,,Bad
MS13_Chur_H,ZOE Gegner: 7,Ballbesitzwechsel Nein,D1,L1,,5:5,,,,,Auslösung,,,Good
MS13_Chur_H,ZOE Gegner: 8,Ballbesitzwechsel Nein,D1,L1,,5:5,,,,,Auslösung,,,Good
MS13_Chur_H,ZOE Gegner: 9,Ballbesitzwechsel Nein,D1,L3,,5:5,,,,,Auslösung,,,Good
MS13_Chur_H,ZOE Gegner: 10,Ballbesitzwechsel Nein,D2,L1,,5:5,,,,,Auslösung,,,Good
MS13_Chur_H,ZOE Gegner: 11,Ballbesitzwechsel Nein,D2,L2,,5:5,,,,,Auslösung,,,Good
MS13_Chur_H,ZOE Gegner: 12,Ballbesitzwechsel Nein,D2,L2,,5:5,,,,,Auslösung,,,Good
MS13_Chur_H,ZOE Gegner: 13,Ballbesitzwechsel Nein,D2,L1,,5:5,,,,,Auslösung,,,Good
MS13_Chur_H,ZOE Gegner: 14,Ballbesitzwechsel Nein,D3,L2,,5:5,,,,,Auslösung,,,Good
MS13_Chur_H,ZOE Gegner: 15,Ballbesitzwechsel Ja,D3,L2,,5:5,,,,,Auslösung,,,Bad
MS13_Chur_H,ZOE Gegner: 16,Ballbesitzwechsel Nein,D3,L2,,5:5,,,,,Auslösung,,,Good
MS13_Chur_H,ZOE Gegner: 17,Ballbesitzwechsel Nein,D3,L1,,5:5,,,,,Auslösung,,,Good
MS13_Chur_H,Zone-Exits: 1,Ballbesitzwechsel Nein,D1,L1,,5:5,,,Steiner Luca,Kevin Kropf,Zone-Exits,,Bad,
MS13_Chur_H,Zone-Exits: 2,Ballbesitzwechsel Ja,D2,L2,,5:5,,,Björn Schenkel,,Zone-Exits,,Bad,
MS13_Chur_H,Zone-Exits: 3,Ballbesitzwechsel Ja,D2,L2,,5:5,,,Björn Schenkel,Janis Lauber,Zone-Exits,,Bad,
MS13_Chur_H,Zone-Exits: 4,Ballbesitzwechsel Nein,D3,L3,,5:5,,,Lukas Münger,,Zone-Exits,,Good,
MS13_Chur_H,Zone-Exits: 5,Ballbesitzwechsel Nein,D3,L1,,5:5,,,Strohl Micha,,Zone-Exits,,Good,
MS13_Chur_H,Zone-Exits: 6,Ballbesitzwechsel Ja,D3,L1,,5:5,,,Lukas Münger,,Zone-Exits,,Bad,
MS13_Chur_H,Zone-Exits: 7,Ballbesitzwechsel Nein,D3,L1,,5:5,,,Thomas Gfeller,Steiner Luca,Zone-Exits,,Good,
