Spiel,Action,Ballbesitzwechsel,Drittel,Linien For,Nachsetzen_Good_Bad,Nummerische Spielsituation,Schusslabels,Schussmetrik,Spieler Tigers,Spieler Tigers 2,Taktische Spielsituation,XG,ZOE_For,ZOE_Against
MS7_HCR,Mid Q Chance For: 3,Ballbesitzwechsel Nein,D1,L3,,5:5,Gezogen,Neben Tor,Matteo Steiner,,Forechecking,0.3,,
MS7_HCR,Mid Q Chance For: 4,Ballbesitzwechsel Ja,D2,L2,,5:5,Direkt,Neben Tor,Christian Stucki,Matteo Steiner,Auslösung,0.4,,
MS7_HCR,Mid Q Chance For: 5,Ballbesitzwechsel Nein,D2,PP1,,5:4,Direkt,Auf Tor,Kevin Kropf,Matteo Steiner,,0.3,,
MS7_HCR,Mid Q Chance For: 6,Ballbesitzwechsel Nein,D2,PP1,,5:4,Direkt,Neben Tor,Steiner Simon,Kevin Kropf,,0.3,,
MS7_HCR,Mid Q Chance For: 7,Ballbesitzwechsel Nein,D3,L2,,5:5,Handgelenk,Auf Tor,Matteo Steiner,Luca Fankhauser,Konter,0.4,,
MS7_HCR,Mid Q Chance For: 8,Ballbesitzwechsel Ja,D3,6:5,,6:5,Volley,Auf Tor,Thomas Gfeller,Kevin Kropf,,0.2,,
MS7_HCR,Pot + Chance For: 1,Ballbesitzwechsel Ja,D2,L2,,5:5,Direkt,Neben Tor,Janis Lauber,Matteo Steiner,Nachsetzen,0.4,,
MS7_HCR,Pressing: 2,Ballbesitzechsel Nein,D3,L1,Good,5:5,,,Nick Pfister,Matteo Steiner,Pressing,,,
MS7_HCR,Tor Gegner: 1,,D1,L1,,5:5,Handgelenk,,,,Konter,0.3,,
MS7_HCR,Tor Gegner: 2,,D2,BP2,,5:5,Gezogen,,,,Pressing,0.7,,
MS7_HCR,Tor Gegner: 3,,D2,L2,,5:5,Gezogen,,,,Standart,0.1,,
MS7_HCR,Tor Gegner: 4,,D3,L1,,5:5,Direkt,,,,Konter,0.5,,
MS7_HCR,Tor Gegner: 5,,D3,L1,,5:5,Handgelenk,,,,Auslösung,0.3,,
MS7_HCR,Tor Gegner: 6,,D3,L1,,5:5,Direkt,,,,Pressing,0.7,,
MS7_HCR,Tor Gegner: 7,,D3,6:5,,6:5,Gezogen,,,,,0.5,,
MS7_HCR,Tor Gegner: 8,,D3,L1,,5:5,Gezogen,,,,Zone-Exits,0.6,,
MS7_HCR,Tor Gegner: 9,,D3,6:5,,6:5,Direkt,,,,,0.6,,
MS7_HCR,Tor Tigers: 1,,D2,L1,,5:5,Direkt,,Thomas Gfeller,Steiner Simon,Auslösung,0.3,,
MS7_HCR,Tor Tigers: 2,,D2,L2,,5:5,Direkt,,Matteo Steiner,Janis Lauber,Konter,0.5,,
MS7_HCR,Tor Tigers: 3,,D3,L2,,5:5,Direkt,,Matteo Steiner,Christian Stucki,Konter,0.3,,
MS7_HCR,Tor Tigers: 4,,D3,6:5,,6:5,Handgelenk,,Matteo Steiner,Janis Lauber,,0.3,,
MS7_HCR,Tor Tigers: 5,,D3,6:5,,6:5,Direkt,,,Thomas Gfeller,,0.4,,
MS7_HCR,ZOE For: 1,Ballbesitzwechsel Nein,D1,L3,,5:5,,,Maurice Aebersold,Matteo Steiner,Auslösung,,Good,
MS7_HCR,ZOE For: 2,Ballbesitzwechsel Nein,D1,L2,,5:5,,,Luca Fankhauser,Schwarz Janis,Auslösung,,Good,
MS7_HCR,ZOE For: 3,Ballbesitzwechsel Nein,D1,L2,,5:5,,,Luca Fankhauser,Janis Lauber,Auslösung,,Bad,
MS7_HCR,ZOE For: 4,Ballbesitzwechsel Nein,D1,L3,,5:5,,,Maurice Aebersold,Gian Mühlemann,Auslösung,,Bad,
MS7_HCR,ZOE For: 5,Ballbesitzwechsel Nein,D1,L1,,5:5,,,Gustav Svensson,Steiner Luca,Auslösung,,Good,
MS7_HCR,ZOE For: 6,Ballbesitzwechsel Nein,D2,L2,,5:5,,,Luca Fankhauser,,Auslösung,,Good,
MS7_HCR,ZOE For: 7,Ballbesitzwechsel Nein,D2,L1,,5:5,,,Maurice Aebersold,Kevin Kropf,Auslösung,,Good,
MS7_HCR,ZOE For: 8,Ballbesitzwechsel Ja,D2,L1,,5:5,,,Gustav Svensson,Maurice Aebersold,Auslösung,,Bad,
MS7_HCR,ZOE For: 9,Ballbesitzwechsel Nein,D3,L2,,5:5,,,Gustav Svensson,Kevin Kropf,Auslösung,,Good,
MS7_HCR,ZOE For: 10,Ballbesitzwechsel Nein,D3,L2,,5:5,,,Gian Mühlemann,Janis Lauber,Auslösung,,Good,
MS7_HCR,ZOE For: 11,Ballbesitzwechsel Nein,D3,L2,,5:5,,,Matteo Steiner,Gian Mühlemann,Auslösung,,Good,
MS7_HCR,ZOE For: 12,Ballbesitzwechsel Ja,D3,L1,,5:5,,,Maurice Aebersold,,Auslösung,,Bad,
MS7_HCR,ZOE For: 13,Ballbesitzwechsel Nein,D3,L2,,5:5,,,Maurice Aebersold,Gustav Svensson,Auslösung,,Bad,
MS7_HCR,ZOE For: 14,Ballbesitzwechsel Nein,D3,L2,,5:5,,,Janis Lauber,Gian Mühlemann,Auslösung,,Bad,
MS7_HCR,ZOE For: 15,Ballbesitzwechsel Nein,D3,L2,,5:5,,,Luca Fankhauser,,Auslösung,,Good,
MS7_HCR,ZOE Gegner: 1,Ballbesitzwechsel Nein,D1,L1,,5:5,,,,,Auslösung,,,Good
MS7_HCR,ZOE Gegner: 2,Ballbesitzwechsel Nein,D1,L3,,5:5,,,,,Auslösung,,,Good
MS7_HCR,ZOE Gegner: 3,Ballbesitzwechsel Ja,D1,L1,,5:5,,,,,Auslösung,,,Bad
MS7_HCR,ZOE Gegner: 4,Ballbesitzwechsel Ja,D1,L3,,5:5,,,,,Auslösung,,,Bad
MS7_HCR,ZOE Gegner: 5,Ballbesitzwechsel Nein,D1,L3,,5:5,,,,,Auslösung,,,Good
MS7_HCR,ZOE Gegner: 6,Ballbesitzwechsel Nein,D1,L3,,5:5,,,,,Auslösung,,,Good
