Spiel,Action,Ballbesitzwechsel,Drittel,Linien For,Nachsetzen_Good_Bad,Nummerische Spielsituation,Schusslabels,Schussmetrik,Spieler Tigers,Spieler Tigers 2,Taktische Spielsituation,XG,ZOE_For,ZOE_Against
MS10_Zug,ZOE Gegner: 12,Ballbesitzwechsel Nein,D2,L1,,5:5,,,,,Auslösung,,,Good
MS10_Zug,ZOE Gegner: 13,Ballbesitzwechsel Nein,D2,L3,,5:5,,,,,Auslösung,,,Good
MS10_Zug,ZOE Gegner: 14,Ballbesitzwechsel Nein,D3,L2,,5:5,,,,,Auslösung,,,Good
MS10_Zug,ZOE Gegner: 15,Ballbesitzwechsel Nein,D3,L3,,5:5,,,,,Auslösung,,,Good
MS10_Zug,Zone-Exits: 1,Ballbesitzwechsel Ja,D1,L2,,5:5,,,Janis Lauber,Lukas Münger,Zone-Exits,,Bad,
MS10_Zug,Zone-Exits: 2,Ballbesitzwechsel Ja,D1,L1,,5:5,,,Schwarz Janis,Steiner Luca,Zone-Exits,,Bad,
MS10_Zug,Zone-Exits: 3,Ballbesitzwechsel Ja,D2,L1,,5:5,,,Steiner Luca,,Zone-Exits,,Bad,
MS10_Zug,Zone-Exits: 4,Ballbesitzwechsel Nein,D2,L3,,5:5,,,Martin Mosimann,Maurice Aebersold,Zone-Exits,,Good,
MS10_Zug,Zone-Exits: 5,Ballbesitzwechsel Nein,D2,L3,,5:5,,,Maurice Aebersold,Gian Mühlemann,Zone-Exits,,Good,
MS10_Zug,Zone-Exits: 6,Ballbesitzwechsel Nein,D2,L1,,5:5,,,Steiner Luca,Steiner Simon,Zone-Exits,,Good,
