Spiel,Action,Ballbesitzwechsel,Drittel,Linien For,Nachsetzen_Good_Bad,Nummerische Spielsituation,Schusslabels,Schussmetrik,Spieler Tigers,Spieler Tigers 2,Taktische Spielsituation,XG,ZOE_For,ZOE_Against
MS21_Zug,ZOE For: 4,Ballbesitzwechsel Nein,D1,L3,,5:5,,,Björn Schenkel,Christian Stucki,Auslösung,,Bad,
MS21_Zug,ZOE For: 5,Ballbesitzwechsel Nein,D1,L1,,5:5,,,Christian Stucki,,Auslösung,,Good,
MS21_Zug,ZOE For: 6,Ballbesitzwechsel Nein,D1,L2,,5:5,,,Maurice Aebersold,Janis Lauber,Auslösung,,Bad,
MS21_Zug,ZOE For: 7,Ballbesitzwechsel Nein,D1,L3,,5:5,,,Steiner Luca,,Auslösung,,Bad,
MS21_Zug,ZOE For: 8,Ballbesitzwechsel Nein,D1,L1,,5:5,,,Lukas Münger,,Auslösung,,Good,
MS21_Zug,ZOE For: 9,Ballbesitzwechsel Nein,D1,L1,,5:5,,,Björn Schenkel,Thomas Gfeller,Auslösung,,Good,
MS21_Zug,ZOE For: 10,Ballbesitzwechsel Nein,D1,L2,,5:5,,,Maurice Aebersold,Janis Lauber,Auslösung,,Good,
MS21_Zug,ZOE For: 11,Ballbesitzwechsel Nein,D1,L3,,5:5,,,Martin Mosimann,Björn Schenkel,Auslösung,,Good,
MS21_Zug,ZOE For: 12,Ballbesitzwechsel Nein,D1,L2,,5:5,,,Lucas Schlegel,Janis Lauber,Auslösung,,Good,
MS21_Zug,ZOE For: 13,Ballbesitzwechsel Ja,D2,L2,,5:5,,,Maurice Aebersold,,Auslösung,,Good,
MS21_Zug,ZOE For: 14,Ballbesitzwechsel Nein,D2,L1,,5:5,,,Luca Fankhauser,Lukas Münger,Auslösung,,Bad,
MS21_Zug,ZOE For: 15,Ballbesitzwechsel Ja,"D1, D2",L2,,5:5,,,Lucas Schlegel,,Auslösung,,Bad,
MS21_Zug,ZOE For: 16,Ballbesitzwechsel Nein,D2,L1,,5:5,,,Luca Fankhauser,,Auslösung,,Good,
MS21_Zug,ZOE For: 17,Ballbesitzwechsel Nein,D2,L2,,5:5,,,Maurice Aebersold,Janis Lauber,Auslösung,,Good,
MS21_Zug,ZOE For: 18,Ballbesitzwechsel Nein,D2,L3,,5:5,,,Björn Schenkel,Christian Stucki,Auslösung,,Good,
MS21_Zug,ZOE For: 19,Ballbesitzwechsel Ja,D2,L1,,5:5,,,Luca Fankhauser,Thomas Gfeller,Auslösung,,Bad,
MS21_Zug,ZOE For: 20,Ballbesitzwechsel Ja,D3,L1,,5:5,,,Matteo Steiner,Nick Pfister,Auslösung,,Good,
MS21_Zug,ZOE For: 21,Ballbesitzwechsel Ja,D3,L3,,5:5,,,Martin Mosimann,Micha Strohl,Auslösung,,Good,
MS21_Zug,ZOE For: 22,Ballbesitzwechsel Nein,D3,L1,,5:5,,,Luca Fankhauser,Thomas Gfeller,Auslösung,,Good,
MS21_Zug,ZOE For: 23,Ballbesitzwechsel Nein,D3,L3,,5:5,,,Björn Schenkel,,Auslösung,,Good,
MS21_Zug,ZOE For: 24,Ballbesitzwechsel Nein,D3,L2,,5:5,,,Luca Fankhauser,Matteo Steiner,Auslösung,,Good,
MS21_Zug,ZOE For: 25,Ballbesitzwechsel Nein,D3,L3,,5:5,,,Björn Schenkel,Micha Strohl,Auslösung,,Good,
MS21_Zug,ZOE For: 26,Ballbesitzwechsel Nein,D3,L2,,5:5,,,Janis Lauber,Kevin Kropf,Auslösung,,Good,
MS21_Zug,ZOE Gegner: 1,Ballbesitzwechsel Nein,D1,L1,,5:5,,,,,Auslösung,,,Good
MS21_Zug,ZOE Gegner: 2,Ballbesitzwechsel Nein,D1,L2,,5:5,,,,,Auslösung,,,Good
MS21_Zug,ZOE Gegner: 3,Ballbesitzwechsel Nein,D1,L2,,5:5,,,,,Auslösung,,,Good
MS21_Zug,ZOE Gegner: 4,Ballbesitzwechsel Nein,D2,L3,,5:5,,,,,Auslösung,,,Good
MS21_Zug,ZOE Gegner: 5,Ballbesitzwechsel Nein,D2,L3,,5:5,,,,,Auslösung,,,Good
MS21_Zug,ZOE Gegner: 6,Ballbesitzwechsel Nein,D2,L3,,5:5,,,,,Auslösung,,,Good
MS21_Zug,ZOE Gegner: 7,Ballbesitzwechsel Nein,D3,L3,,5:5,,,,,Auslösung,,,Good
MS21_Zug,Zone-Exits: 1,Ballbesitzwechsel Nein,D1,L1,,5:5,,,Lukas Münger,,Zone-Exits,,Good,
