Spiel,Action,Ballbesitzwechsel,Drittel,Linien For,Nachsetzen_Good_Bad,Nummerische Spielsituation,Schusslabels,Schussmetrik,Spieler Tigers,Spieler Tigers 2,Taktische Spielsituation,XG,ZOE_For,ZOE_Against
MS11_Basel,ZOE For: 9,Ballbesitzwechsel Nein,D2,L3,,5:5,,,Gian Mühlemann,Christian Stucki,Auslösung,,Good,
MS11_Basel,ZOE For: 10,Ballbesitzwechsel Nein,D2,L1,,5:5,,,Steiner Luca,Thomas Gfeller,Auslösung,,Good,
MS11_Basel,ZOE For: 11,Ballbesitzwechsel Nein,D2,L1,,5:5,,,Björn Schenkel,Steiner Simon,Auslösung,,Good,
MS11_Basel,ZOE For: 12,Ballbesitzwechsel Nein,D3,L1,,5:5,,,Steiner Luca,Kevin Kropf,Auslösung,,Good,
MS11_Basel,ZOE For: 13,Ballbesitzwechsel Ja,D3,L1,,5:5,,,Björn Schenkel,Thomas Gfeller,Auslösung,,Bad,
MS11_Basel,ZOE For: 14,Ballbesitzwechsel Nein,D3,L2,,5:5,,,Daniel Hernandez,Lukas Münger,Auslösung,,Good,
MS11_Basel,ZOE Gegner: 1,Ballbesitzwechsel Nein,D1,L3,,5:5,,,,,Auslösung,,,Good
MS11_Basel,ZOE Gegner: 2,Ballbesitzwechsel Nein,D1,L2,,5:5,,,,,Auslösung,,,Good
MS11_Basel,ZOE Gegner: 3,Ballbesitzwechsel Nein,D1,L2,,5:5,,,,,Auslösung,,,Good
MS11_Basel,ZOE Gegner: 4,Ballbesitzwechsel Ja,D1,L1,,5:5,,,,,Auslösung,,,Bad
MS11_Basel,ZOE Gegner: 5,Ballbesitzwechsel Nein,D1,L3,,5:5,,,,,Auslösung,,,Good
MS11_Basel,ZOE Gegner: 6,Ballbesitzwechsel Nein,D1,L3,,5:5,,,,,Auslösung,,,Good
MS11_Basel,ZOE Gegner: 7,Ballbesitzwechsel Nein,D2,L3,,5:5,,,,,Auslösung,,,Good
MS11_Basel,ZOE Gegner: 8,Ballbesitzwechsel Nein,D2,L3,,5:5,,,,,Auslösung,,,Good
MS11_Basel,ZOE Gegner: 9,Ballbesitzwechsel Ja,D2,L3,,5:5,,,,,Auslösung,,,Bad
MS11_Basel,ZOE Gegner: 10,Ballbesitzwechsel Ja,D2,L2,,5:5,,,,,Auslösung,,,Good
MS11_Basel,ZOE Gegner: 11,Ballbesitzwechsel Nein,D2,L2,,5:5,,,,,Auslösung,,,Good
MS11_Basel,ZOE Gegner: 12,Ballbesitzwechsel Nein,D2,L2,,5:5,,,,,Auslösung,,,Good
MS11_Basel,ZOE Gegner: 13,Ballbesitzwechsel Nein,D2,L3,,5:5,,,,,Auslösung,,,Good
MS11_Basel,ZOE Gegner: 14,Ballbesitzwechsel Ja,D2,L3,,5:5,,,,,Auslösung,,,Bad
MS11_Basel,ZOE Gegner: 15,Ballbesitzwechsel Nein,D3,L2,,5:5,,,,,Auslösung,,,Bad
MS11_Basel,ZOE Gegner: 16,Ballbesitzwechsel Ja,D3,L2,,5:5,,,,,Auslösung,,,Good
MS11_Basel,ZOE Gegner: 17,Ballbesitzwechsel Nein,D3,L3,,5:5,,,,,Auslösung,,,Good
MS11_Basel,ZOE Gegner: 18,Ballbesitzwechsel Nein,D3,L3,,5:5,,,,,Auslösung,,,Bad
MS11_Basel,Zone-Exits: 1,Ballbesitzwechsel Nein,D2,L2,,5:5,,,Lukas Münger,Lukas Münger,Zone-Exits,,Bad,
MS11_Basel,Zone-Exits: 2,Ballbesitzwechsel Ja,D2,L3,,5:5,,,Maurice Aebersold,Christian Stucki,Zone-Exits,,Bad,
MS11_Basel,Zone-Exits: 3,Ballbesitzwechsel Nein,D2,L3,,5:5,,,Maurice Aebersold,Christian Stucki,Zone-Exits,,Good,
MS11_Basel,Zone-Exits: 4,Ballbesitzwechsel Nein,D3,L3,,5:5,,,Martin Mosimann,Björn Schenkel,Zone-Exits,,Good,
