Spiel,Action,Ballbesitzwechsel,Drittel,Linien For,Nachsetzen_Good_Bad,Nummerische Spielsituation,Schusslabels,Schussmetrik,Spieler Tigers,Spieler Tigers 2,Taktische Spielsituation,XG,ZOE_For,ZOE_Against
PF_SF_Zug,ZOE For: 10,Ballbesitzwechsel Nein,D1,L1,,5:5,,,Steiner Luca,Thomas Gfeller,Auslösung,,Good,
PF_SF_Zug,ZOE For: 11,Ballbesitzwechsel Nein,D1,L3,,5:5,,,Lucas Schlegel,Christian Stucki,Auslösung,,Good,
PF_SF_Zug,ZOE For: 12,Ballbesitzwechsel Ja,D1,L2,,5:5,,,Janis Lauber,Gustav Svensson,Auslösung,,Bad,
PF_SF_Zug,ZOE For: 13,Ballbesitzwechsel Ja,D2,L3,,5:5,,,Micha Strohl,Schwarz Janis,Auslösung,,Bad,
PF_SF_Zug,ZOE For: 14,Ballbesitzwechsel Nein,D2,L2,,5:5,,,Maurice Aebersold,Janis Lauber,Auslösung,,Good,
PF_SF_Zug,ZOE For: 15,Ballbesitzwechsel Nein,D2,L1,,5:5,,,Thomas Gfeller,Matteo Steiner,Auslösung,,Good,
PF_SF_Zug,ZOE For: 16,Ballbesitzwechsel Ja,D2,L2,,5:5,,,Micha Strohl,,Auslösung,,Bad,
PF_SF_Zug,ZOE For: 17,Ballbesitzwechsel Nein,D2,L2,,5:5,,,Gustav Svensson,,Auslösung,,Good,
PF_SF_Zug,ZOE For: 18,Ballbesitzwechsel Ja,D2,L2,,5:5,,,Gustav Svensson,Maurice Aebersold,Auslösung,,Bad,
PF_SF_Zug,ZOE For: 19,Ballbesitzwechsel Nein,D2,L2,,5:5,,,Janis Lauber,Micha Strohl,Auslösung,,Good,
PF_SF_Zug,ZOE For: 20,Ballbesitzwechsel Nein,D2,L1,,5:5,,,Matteo Steiner,Nick Pfister,Auslösung,,Good,
PF_SF_Zug,ZOE For: 21,Ballbesitzwechsel Nein,D2,L1,,5:5,,,Thomas Gfeller,Luca Fankhauser,Auslösung,,Good,
PF_SF_Zug,ZOE For: 22,Ballbesitzwechsel Nein,D2,L2,,5:5,,,Maurice Aebersold,,Auslösung,,Good,
PF_SF_Zug,ZOE For: 23,Ballbesitzwechsel Ja,D2,L2,,5:5,,,Gustav Svensson,Kevin Kropf,Auslösung,,Bad,
PF_SF_Zug,ZOE For: 24,Ballbesitzwechsel Nein,D2,L1,,5:5,,,Luca Fankhauser,,Auslösung,,Good,
PF_SF_Zug,ZOE For: 25,Ballbesitzwechsel Nein,D2,L2,,5:5,,,Micha Strohl,Steiner Simon,Auslösung,,Good,
PF_SF_Zug,ZOE For: 26,Ballbesitzwechsel Ja,D3,L1,,5:5,,,Gian Mühlemann,,Auslösung,,Bad,
PF_SF_Zug,ZOE For: 27,Ballbesitzwechsel Nein,D3,L2,,5:5,,,Gustav Svensson,Janis Lauber,Auslösung,,Good,
PF_SF_Zug,ZOE For: 28,Ballbesitzwechsel Nein,D3,L2,,5:5,,,Janis Lauber,Micha Strohl,Auslösung,,Good,
PF_SF_Zug,ZOE For: 29,Ballbesitzwechsel Ja,D3,L1,,5:5,,,Gian Mühlemann,Thomas Gfeller,Auslösung,,Bad,
PF_SF_Zug,ZOE For: 30,Ballbesitzwechsel Ja,D3,L1,,5:5,,,Luca Fankhauser,Matteo Steiner,Auslösung,,Bad,
PF_SF_Zug,ZOE For: 31,Ballbesitzwechsel Nein,D3,L2,,5:5,,,Gustav Svensson,Janis Lauber,Auslösung,,Good,
PF_SF_Zug,ZOE For: 32,Ballbesitzwechsel Nein,D3,L1,,5:5,,,Luca Fankhauser,Matteo Steiner,Auslösung,,Good,
PF_SF_Zug,ZOE For: 33,Ballbesitzwechsel Nein,D3,L1,,5:5,,,Gian Mühlemann,Nick Pfister,Auslösung,,Good,
PF_SF_Zug,ZOE For: 34,Ballbesitzwechsel Nein,D3,L1,,5:5,,,Luca Fankhauser,,Auslösung,,Good,
PF_SF_Zug,ZOE For: 35,Ballbesitzwechsel Nein,D3,L1,,5:5,,,Thomas Gfeller,Matteo Steiner,Konter,,Good,
PF_SF_Zug,ZOE For: 36,Ballbesitzwechsel Nein,D3,L2,,5:5,,,Micha Strohl,,Auslösung,,Good,
PF_SF_Zug,ZOE For: 37,Ballbesitzwechsel Ja,D3,L1,,5:5,,,Gian Mühlemann,,Auslösung,,Bad,
PF_SF_Zug,ZOE Gegner: 1,Ballbesitzwechsel Nein,D1,L1,,5:5,,,,,Auslösung,,,Good
PF_SF_Zug,ZOE Gegner: 2,Ballbesitzwechsel Nein,D1,L2,,5:5,,,,,Auslösung,,,Good
PF_SF_Zug,ZOE Gegner: 3,Ballbesitzwechsel Nein,D1,L3,,5:5,,,,,Auslösung,,,Good
PF_SF_Zug,ZOE Gegner: 4,Ballbesitzwechsel Ja,D1,L1,,5:5,,,,,Auslösung,,,Bad
PF_SF_Zug,ZOE Gegner: 5,Ballbesitzwechsel Nein,D1,L1,,5:5,,,,,Auslösung,,,Good
PF_SF_Zug,ZOE Gegner: 6,Ballbesitzwechsel Nein,D1,L2,,5:5,,,,,Auslösung,,,Good
PF_SF_Zug,ZOE Gegner: 7,Ballbesitzwechsel Nein,D1,L1,,5:5,,,,,Auslösung,,,Good
PF_SF_Zug,ZOE Gegner: 8,Ballbesitzwechsel Nein,D1,L3,,5:5,,,,,Auslösung,,,Good
PF_SF_Zug,ZOE Gegner: 9,Ballbesitzwechsel Ja,D1,L3,,5:5,,,,,Auslösung,,,Bad
PF_SF_Zug,ZOE Gegner: 10,Ballbesitzwechsel Ja,D1,L3,,5:5,,,,,Auslösung,,,Bad
PF_SF_Zug,ZOE Gegner: 11,Ballbesitzwechsel Ja,D1,L2,,5:5,,,,,Auslösung,,,Bad
PF_SF_Zug,ZOE Gegner: 12,Ballbesitzwechsel Ja,D1,L1,,5:5,,,,,Auslösung,,,Bad
PF_SF_Zug,ZOE Gegner: 13,Ballbesitzwechsel Nein,D1,L3,,5:5,,,,,Auslösung,,,Good
PF_SF_Zug,ZOE Gegner: 14,Ballbesitzwechsel Nein,D1,L2,,5:5,,,,,Auslösung,,,Good
PF_SF_Zug,ZOE Gegner: 15,Ballbesitzwechsel Ja,D2,L2,,5:5,,,,,Auslösung,,,Bad
PF_SF_Zug,ZOE Gegner: 16,Ballbesitzwechsel Ja,D2,L1,,5:5,,,,,Auslösung,,,Good
PF_SF_Zug,ZOE Gegner: 17,Ballbesitzwechsel Ja,D2,L2,,5:5,,,,,Auslösung,,,Bad
PF_SF_Zug,ZOE Gegner: 18,Ballbesitzwechsel Nein,D2,L1,,5:5,,,,,Auslösung,,,Good
PF_SF_Zug,ZOE Gegner: 19,Ballbesitzwechsel Nein,D2,L3,,5:5,,,,,Auslösung,,,Good
PF_SF_Zug,ZOE Gegner: 20,Ballbesitzwechsel Ja,D2,L1,,5:5,,,,,Auslösung,,,Bad
PF_SF_Zug,ZOE Gegner: 21,Ballbesitzwechsel Nein,D2,L2,,5:5,,,,,Auslösung,,,Good
PF_SF_Zug,ZOE Gegner: 22,Ballbesitzwechsel Nein,D2,L3,,5:5,,,,,Auslösung,,,Good
PF_SF_Zug,ZOE Gegner: 23,Ballbesitzwechsel Nein,D2,L1,,5:5,,,,,Auslösung,,,Good
PF_SF_Zug,ZOE Gegner: 24,Ballbesitzwechsel Ja,D2,L2,,5:5,,,,,Auslösung,,,Good
PF_SF_Zug,ZOE Gegner: 25,Ballbesitzwechsel Ja,D2,L1,,5:5,,,,,Auslösung,,,Bad
PF_SF_Zug,ZOE Gegner: 26,Ballbesitzwechsel Nein,D2,L1,,5:5,,,,,Auslösung,,,Good
PF_SF_Zug,ZOE Gegner: 27,Ballbesitzwechsel Ja,D2,L2,,5:5,,,,,Auslösung,,,Bad
PF_SF_Zug,ZOE Gegner: 28,Ballbesitzwechsel Ja,D2,L2,,5:5,,,,,Auslösung,,,Bad
PF_SF_Zug,ZOE Gegner: 29,Ballbesitzwechsel Ja,D2,L1,,5:5,,,,,Auslösung,,,Good
PF_SF_Zug,ZOE Gegner: 30,Ballbesitzwechsel Nein,D3,L2,,5:5,,,,,Auslösung,,,Good
PF_SF_Zug,ZOE Gegner: 31,Ballbesitzwechsel Nein,D3,L1,,5:5,,,,,Auslösung,,,Good
PF_SF_Zug,ZOE Gegner: 32,Ballbesitzwechsel Nein,D3,L2,,5:5,,,,,Auslösung,,,Good
PF_SF_Zug,ZOE Gegner: 33,Ballbesitzwechsel Ja,D3,L1,,5:5,,,,,Auslösung,,,Bad
PF_SF_Zug,ZOE Gegner: 34,Ballbesitzwechsel Nein,D3,L1,,5:5,,,,,Auslösung,,,Good
PF_SF_Zug,Zone-Exits: 1,Ballbesitzwechsel Nein,D1,L1,,5:5,,,Steiner Luca,Luca Fankhauser,Zone-Exits,,Good,
PF_SF_Zug,Zone-Exits: 2,Ballbesitzwechsel Ja,D1,L3,,5:5,,,Gian Mühlemann,Lucas Schlegel,Zone-Exits,,Bad,
PF_SF_Zug,Zone-Exits: 3,Ballbesitzwechsel Nein,D1,L2,,5:5,,,Gustav Svensson,,Zone-Exits,,Good,
PF_SF_Zug,Zone-Exits: 4,Ballbesitzwechsel Nein,D2,L1,,5:5,,,Steiner Luca,,Zone-Exits,,Bad,
PF_SF_Zug,Zone-Exits: 5,Ballbesitzwechsel Nein,D2,L3,,5:5,,,Lucas Schlegel,,Zone-Exits,,Bad,
